shuffling training dataset in 81.40 ms (epoch=0)
  0 6065.00 ms run, 6064.03 ms python,    0.97 ms CUDA, 1187.85 loss, 0.000015 LR, 1.68 GB used,    117.11 GFLOPS,    710.26 GOPS
344   72.75 ms run,    2.58 ms python,   70.16 ms CUDA,  614.06 loss, 0.002937 LR, 2.89 GB used,   9002.15 GFLOPS,    654.88 GOPS
345   74.25 ms run,    2.48 ms python,   71.77 ms CUDA,  594.31 loss, 0.002933 LR, 2.89 GB used,   8819.85 GFLOPS,    654.88 GOPS
346   72.24 ms run,    2.44 ms python,   69.80 ms CUDA,  602.83 loss, 0.002928 LR, 2.89 GB used,   9065.81 GFLOPS,    654.88 GOPS
347   72.92 ms run,    2.49 ms python,   70.43 ms CUDA,  600.71 loss, 0.002924 LR, 2.89 GB used,   8980.85 GFLOPS,    654.88 GOPS
348   75.13 ms run,    2.56 ms python,   72.57 ms CUDA,  610.13 loss, 0.002920 LR, 2.89 GB used,   8716.68 GFLOPS,    654.88 GOPS
349   72.64 ms run,    2.51 ms python,   70.12 ms CUDA,  629.32 loss, 0.002915 LR, 2.89 GB used,   9015.56 GFLOPS,    654.88 GOPS
350   73.01 ms run,    2.53 ms python,   70.48 ms CUDA,  607.68 loss, 0.002911 LR, 2.89 GB used,   8969.54 GFLOPS,    654.88 GOPS
351   74.15 ms run,    2.45 ms python,   71.70 ms CUDA,  615.78 loss, 0.002906 LR, 2.89 GB used,   8831.77 GFLOPS,    654.88 GOPS
352   72.45 ms run,    2.53 ms python,   69.93 ms CUDA,  605.01 loss, 0.002902 LR, 2.89 GB used,   9038.61 GFLOPS,    654.88 GOPS
353   72.93 ms run,    2.39 ms python,   70.54 ms CUDA,  604.62 loss, 0.002898 LR, 2.89 GB used,   8979.71 GFLOPS,    654.88 GOPS
354   74.71 ms run,    2.55 ms python,   72.16 ms CUDA,  611.79 loss, 0.002893 LR, 2.89 GB used,   8765.61 GFLOPS,    654.88 GOPS
355   72.45 ms run,    2.40 ms python,   70.06 ms CUDA,  629.96 loss, 0.002889 LR, 2.89 GB used,   9038.81 GFLOPS,    654.88 GOPS
356   73.03 ms run,    2.52 ms python,   70.51 ms CUDA,  611.04 loss, 0.002885 LR, 2.89 GB used,   8967.09 GFLOPS,    654.88 GOPS
357   74.44 ms run,    2.54 ms python,   71.90 ms CUDA,  592.37 loss, 0.002880 LR, 2.89 GB used,   8797.48 GFLOPS,    654.88 GOPS
358   72.73 ms run,    2.57 ms python,   70.16 ms CUDA,  603.23 loss, 0.002876 LR, 2.89 GB used,   9004.33 GFLOPS,    654.88 GOPS
359   73.24 ms run,    2.53 ms python,   70.71 ms CUDA,  618.62 loss, 0.002872 LR, 2.89 GB used,   8941.61 GFLOPS,    654.88 GOPS
360   74.48 ms run,    2.53 ms python,   71.95 ms CUDA,  611.85 loss, 0.002867 LR, 2.89 GB used,   8792.93 GFLOPS,    654.88 GOPS
361   72.64 ms run,    2.61 ms python,   70.03 ms CUDA,  646.46 loss, 0.002863 LR, 2.89 GB used,   9015.93 GFLOPS,    654.88 GOPS
362   72.82 ms run,    2.51 ms python,   70.31 ms CUDA,  613.12 loss, 0.002859 LR, 2.89 GB used,   8992.73 GFLOPS,    654.88 GOPS
363   74.18 ms run,    2.54 ms python,   71.64 ms CUDA,  628.38 loss, 0.002854 LR, 2.89 GB used,   8828.35 GFLOPS,    654.88 GOPS
364   72.94 ms run,    2.47 ms python,   70.47 ms CUDA,  621.89 loss, 0.002850 LR, 2.89 GB used,   8977.94 GFLOPS,    654.88 GOPS
365   73.32 ms run,    2.53 ms python,   70.78 ms CUDA,  614.09 loss, 0.002846 LR, 2.89 GB used,   8932.17 GFLOPS,    654.88 GOPS
366   74.26 ms run,    2.53 ms python,   71.73 ms CUDA,  603.55 loss, 0.002841 LR, 2.89 GB used,   8818.68 GFLOPS,    654.88 GOPS
367   72.82 ms run,    2.53 ms python,   70.29 ms CUDA,  592.03 loss, 0.002837 LR, 2.89 GB used,   8993.65 GFLOPS,    654.88 GOPS
368   73.06 ms run,    2.40 ms python,   70.66 ms CUDA,  603.41 loss, 0.002832 LR, 2.89 GB used,   8963.80 GFLOPS,    654.88 GOPS
369   74.10 ms run,    2.54 ms python,   71.56 ms CUDA,  605.34 loss, 0.002828 LR, 2.89 GB used,   8838.08 GFLOPS,    654.88 GOPS
370   72.63 ms run,    2.29 ms python,   70.34 ms CUDA,  583.43 loss, 0.002824 LR, 2.89 GB used,   9016.34 GFLOPS,    654.88 GOPS
371   72.82 ms run,    2.65 ms python,   70.17 ms CUDA,  597.96 loss, 0.002819 LR, 2.89 GB used,   8992.61 GFLOPS,    654.88 GOPS
372   74.21 ms run,    2.57 ms python,   71.64 ms CUDA,  610.35 loss, 0.002815 LR, 2.89 GB used,   8824.64 GFLOPS,    654.88 GOPS
373   72.86 ms run,    2.62 ms python,   70.25 ms CUDA,  611.26 loss, 0.002811 LR, 2.89 GB used,   8987.80 GFLOPS,    654.88 GOPS
374   73.02 ms run,    2.53 ms python,   70.48 ms CUDA,  616.64 loss, 0.002806 LR, 2.89 GB used,   8968.75 GFLOPS,    654.88 GOPS
375   74.11 ms run,    2.43 ms python,   71.68 ms CUDA,  601.88 loss, 0.002802 LR, 2.89 GB used,   8836.40 GFLOPS,    654.88 GOPS
376   72.69 ms run,    2.60 ms python,   70.09 ms CUDA,  598.17 loss, 0.002798 LR, 2.89 GB used,   9009.82 GFLOPS,    654.88 GOPS
377   73.09 ms run,    2.58 ms python,   70.51 ms CUDA,  593.11 loss, 0.002793 LR, 2.89 GB used,   8959.78 GFLOPS,    654.88 GOPS
378   73.88 ms run,    2.56 ms python,   71.32 ms CUDA,  586.85 loss, 0.002789 LR, 2.89 GB used,   8864.35 GFLOPS,    654.88 GOPS
379   72.79 ms run,    2.41 ms python,   70.38 ms CUDA,  605.80 loss, 0.002785 LR, 2.89 GB used,   8997.01 GFLOPS,    654.88 GOPS
380   73.18 ms run,    2.57 ms python,   70.61 ms CUDA,  584.89 loss, 0.002780 LR, 2.89 GB used,   8949.35 GFLOPS,    654.88 GOPS
381   74.27 ms run,    2.36 ms python,   71.92 ms CUDA,  612.22 loss, 0.002776 LR, 2.89 GB used,   8817.33 GFLOPS,    654.88 GOPS
382   72.90 ms run,    2.53 ms python,   70.37 ms CUDA,  606.43 loss, 0.002772 LR, 2.89 GB used,   8983.21 GFLOPS,    654.88 GOPS
383   73.05 ms run,    2.43 ms python,   70.62 ms CUDA,  578.78 loss, 0.002767 LR, 2.89 GB used,   8964.44 GFLOPS,    654.88 GOPS
384   74.25 ms run,    2.65 ms python,   71.60 ms CUDA,  590.03 loss, 0.002763 LR, 2.89 GB used,   8820.12 GFLOPS,    654.88 GOPS
385   72.05 ms run,    2.51 ms python,   69.54 ms CUDA,  588.74 loss, 0.002758 LR, 2.89 GB used,   9088.85 GFLOPS,    654.88 GOPS
386   73.19 ms run,    2.46 ms python,   70.73 ms CUDA,  626.37 loss, 0.002754 LR, 2.89 GB used,   8947.87 GFLOPS,    654.88 GOPS
387   74.29 ms run,    2.41 ms python,   71.88 ms CUDA,  586.31 loss, 0.002750 LR, 2.89 GB used,   8815.14 GFLOPS,    654.88 GOPS
388   72.44 ms run,    2.56 ms python,   69.87 ms CUDA,  594.60 loss, 0.002745 LR, 2.89 GB used,   9040.86 GFLOPS,    654.88 GOPS
389   73.15 ms run,    2.55 ms python,   70.60 ms CUDA,  614.12 loss, 0.002741 LR, 2.89 GB used,   8952.51 GFLOPS,    654.88 GOPS
390   74.41 ms run,    2.57 ms python,   71.84 ms CUDA,  610.20 loss, 0.002737 LR, 2.89 GB used,   8800.82 GFLOPS,    654.88 GOPS
391   72.89 ms run,    2.62 ms python,   70.28 ms CUDA,  583.78 loss, 0.002732 LR, 2.89 GB used,   8983.97 GFLOPS,    654.88 GOPS
shuffling training dataset in 77.15 ms (epoch=4)
392  499.99 ms run,  428.25 ms python,   71.74 ms CUDA,  560.15 loss, 0.002728 LR, 2.89 GB used,   1414.46 GFLOPS,    707.21 GOPS
393   71.99 ms run,    2.53 ms python,   69.45 ms CUDA,  570.39 loss, 0.002724 LR, 2.89 GB used,   9097.40 GFLOPS,    654.88 GOPS
394   74.08 ms run,    2.55 ms python,   71.53 ms CUDA,  587.72 loss, 0.002719 LR, 2.89 GB used,   8840.26 GFLOPS,    654.88 GOPS
395   73.91 ms run,    2.58 ms python,   71.33 ms CUDA,  598.21 loss, 0.002715 LR, 2.89 GB used,   8860.38 GFLOPS,    654.88 GOPS
396   70.14 ms run,    2.41 ms python,   67.73 ms CUDA,  609.47 loss, 0.002711 LR, 2.89 GB used,   9336.74 GFLOPS,    654.88 GOPS
397   73.91 ms run,    2.39 ms python,   71.53 ms CUDA,  598.05 loss, 0.002706 LR, 2.89 GB used,   8860.30 GFLOPS,    654.88 GOPS
398   72.73 ms run,    2.54 ms python,   70.20 ms CUDA,  583.79 loss, 0.002702 LR, 2.89 GB used,   9003.95 GFLOPS,    654.88 GOPS
399   73.34 ms run,    2.50 ms python,   70.84 ms CUDA,  585.33 loss, 0.002698 LR, 2.89 GB used,   8929.39 GFLOPS,    654.88 GOPS
400   74.52 ms run,    2.61 ms python,   71.91 ms CUDA,  600.45 loss, 0.002693 LR, 2.89 GB used,   8788.50 GFLOPS,    654.88 GOPS
401   73.20 ms run,    2.59 ms python,   70.61 ms CUDA,  596.93 loss, 0.002689 LR, 2.89 GB used,   8946.82 GFLOPS,    654.88 GOPS
402   73.77 ms run,    2.56 ms python,   71.21 ms CUDA,  583.35 loss, 0.002684 LR, 2.89 GB used,   8877.35 GFLOPS,    654.88 GOPS
403   74.72 ms run,    2.40 ms python,   72.32 ms CUDA,  591.19 loss, 0.002680 LR, 2.89 GB used,   8764.54 GFLOPS,    654.88 GOPS
404   73.39 ms run,    2.56 ms python,   70.83 ms CUDA,  584.44 loss, 0.002676 LR, 2.89 GB used,   8923.23 GFLOPS,    654.88 GOPS
405   73.60 ms run,    2.63 ms python,   70.96 ms CUDA,  581.47 loss, 0.002671 LR, 2.89 GB used,   8898.34 GFLOPS,    654.88 GOPS
406   73.78 ms run,    2.57 ms python,   71.21 ms CUDA,  580.39 loss, 0.002667 LR, 2.89 GB used,   8875.60 GFLOPS,    654.88 GOPS
407   72.13 ms run,    2.54 ms python,   69.59 ms CUDA,  596.01 loss, 0.002663 LR, 2.89 GB used,   9079.35 GFLOPS,    654.88 GOPS
408   72.85 ms run,    2.63 ms python,   70.22 ms CUDA,  600.04 loss, 0.002658 LR, 2.89 GB used,   8989.01 GFLOPS,    654.88 GOPS
409   74.25 ms run,    2.54 ms python,   71.71 ms CUDA,  568.64 loss, 0.002654 LR, 2.89 GB used,   8819.59 GFLOPS,    654.88 GOPS
410   72.66 ms run,    2.45 ms python,   70.21 ms CUDA,  593.19 loss, 0.002650 LR, 2.89 GB used,   9013.36 GFLOPS,    654.88 GOPS
411   73.41 ms run,    2.53 ms python,   70.88 ms CUDA,  584.20 loss, 0.002645 LR, 2.89 GB used,   8920.80 GFLOPS,    654.88 GOPS
412   74.07 ms run,    2.31 ms python,   71.77 ms CUDA,  589.27 loss, 0.002641 LR, 2.89 GB used,   8840.95 GFLOPS,    654.88 GOPS
413   72.31 ms run,    2.53 ms python,   69.78 ms CUDA,  571.51 loss, 0.002637 LR, 2.89 GB used,   9056.00 GFLOPS,    654.88 GOPS
414   72.54 ms run,    2.29 ms python,   70.25 ms CUDA,  614.01 loss, 0.002632 LR, 2.89 GB used,   9027.81 GFLOPS,    654.88 GOPS
415   74.60 ms run,    2.64 ms python,   71.96 ms CUDA,  600.79 loss, 0.002628 LR, 2.89 GB used,   8778.48 GFLOPS,    654.88 GOPS
416   72.82 ms run,    2.55 ms python,   70.28 ms CUDA,  596.88 loss, 0.002624 LR, 2.89 GB used,   8992.87 GFLOPS,    654.88 GOPS
417   73.30 ms run,    2.53 ms python,   70.77 ms CUDA,  571.36 loss, 0.002619 LR, 2.89 GB used,   8934.82 GFLOPS,    654.88 GOPS
418   74.19 ms run,    2.51 ms python,   71.68 ms CUDA,  578.92 loss, 0.002615 LR, 2.89 GB used,   8826.70 GFLOPS,    654.88 GOPS
419   72.97 ms run,    2.55 ms python,   70.42 ms CUDA,  575.34 loss, 0.002610 LR, 2.89 GB used,   8974.45 GFLOPS,    654.88 GOPS
420   72.78 ms run,    2.58 ms python,   70.20 ms CUDA,  592.26 loss, 0.002606 LR, 2.89 GB used,   8997.80 GFLOPS,    654.88 GOPS
421   74.18 ms run,    2.43 ms python,   71.75 ms CUDA,  592.01 loss, 0.002602 LR, 2.89 GB used,   8827.93 GFLOPS,    654.88 GOPS
422   72.72 ms run,    2.57 ms python,   70.14 ms CUDA,  595.91 loss, 0.002597 LR, 2.89 GB used,   9005.76 GFLOPS,    654.88 GOPS
423   72.84 ms run,    2.59 ms python,   70.25 ms CUDA,  569.18 loss, 0.002593 LR, 2.89 GB used,   8990.87 GFLOPS,    654.88 GOPS
424   74.00 ms run,    2.56 ms python,   71.44 ms CUDA,  571.77 loss, 0.002589 LR, 2.89 GB used,   8849.42 GFLOPS,    654.88 GOPS
425   72.61 ms run,    2.30 ms python,   70.30 ms CUDA,  576.09 loss, 0.002584 LR, 2.89 GB used,   9019.70 GFLOPS,    654.88 GOPS
426   73.46 ms run,    2.52 ms python,   70.94 ms CUDA,  587.15 loss, 0.002580 LR, 2.89 GB used,   8914.75 GFLOPS,    654.88 GOPS
427   74.49 ms run,    2.50 ms python,   71.98 ms CUDA,  571.61 loss, 0.002576 LR, 2.89 GB used,   8792.00 GFLOPS,    654.88 GOPS
428   72.77 ms run,    2.54 ms python,   70.22 ms CUDA,  588.60 loss, 0.002571 LR, 2.89 GB used,   8999.55 GFLOPS,    654.88 GOPS
429   73.11 ms run,    2.46 ms python,   70.65 ms CUDA,  576.92 loss, 0.002567 LR, 2.89 GB used,   8957.96 GFLOPS,    654.88 GOPS
430   74.10 ms run,    2.53 ms python,   71.57 ms CUDA,  607.21 loss, 0.002563 LR, 2.89 GB used,   8837.32 GFLOPS,    654.88 GOPS
431   72.62 ms run,    2.40 ms python,   70.22 ms CUDA,  588.29 loss, 0.002558 LR, 2.89 GB used,   9017.98 GFLOPS,    654.88 GOPS
432   72.94 ms run,    2.55 ms python,   70.40 ms CUDA,  577.25 loss, 0.002554 LR, 2.89 GB used,   8977.89 GFLOPS,    654.88 GOPS
433   74.35 ms run,    2.54 ms python,   71.81 ms CUDA,  565.41 loss, 0.002550 LR, 2.89 GB used,   8808.18 GFLOPS,    654.88 GOPS
434   72.33 ms run,    2.53 ms python,   69.80 ms CUDA,  585.79 loss, 0.002545 LR, 2.89 GB used,   9053.81 GFLOPS,    654.88 GOPS
435   72.74 ms run,    2.53 ms python,   70.22 ms CUDA,  606.64 loss, 0.002541 LR, 2.89 GB used,   9002.65 GFLOPS,    654.88 GOPS
436   74.49 ms run,    2.57 ms python,   71.92 ms CUDA,  592.38 loss, 0.002536 LR, 2.89 GB used,   8791.07 GFLOPS,    654.88 GOPS
437   72.90 ms run,    2.55 ms python,   70.35 ms CUDA,  577.31 loss, 0.002532 LR, 2.89 GB used,   8983.32 GFLOPS,    654.88 GOPS
438   72.78 ms run,    2.57 ms python,   70.21 ms CUDA,  599.46 loss, 0.002528 LR, 2.89 GB used,   8998.04 GFLOPS,    654.88 GOPS
439   74.28 ms run,    2.57 ms python,   71.71 ms CUDA,  584.89 loss, 0.002523 LR, 2.89 GB used,   8816.63 GFLOPS,    654.88 GOPS
440   72.55 ms run,    2.31 ms python,   70.24 ms CUDA,  587.09 loss, 0.002519 LR, 2.89 GB used,   9026.16 GFLOPS,    654.88 GOPS
441   73.45 ms run,    2.57 ms python,   70.88 ms CUDA,  586.19 loss, 0.002515 LR, 2.89 GB used,   8915.48 GFLOPS,    654.88 GOPS
442   74.30 ms run,    2.54 ms python,   71.75 ms CUDA,  587.62 loss, 0.002510 LR, 2.89 GB used,   8814.31 GFLOPS,    654.88 GOPS
443   72.63 ms run,    2.54 ms python,   70.09 ms CUDA,  598.28 loss, 0.002506 LR, 2.89 GB used,   9016.95 GFLOPS,    654.88 GOPS
444   72.93 ms run,    2.56 ms python,   70.37 ms CUDA,  588.29 loss, 0.002502 LR, 2.89 GB used,   8979.80 GFLOPS,    654.88 GOPS
445   74.34 ms run,    2.62 ms python,   71.73 ms CUDA,  590.50 loss, 0.002497 LR, 2.89 GB used,   8809.05 GFLOPS,    654.88 GOPS
446   72.19 ms run,    2.56 ms python,   69.63 ms CUDA,  593.09 loss, 0.002493 LR, 2.89 GB used,   9072.19 GFLOPS,    654.88 GOPS
447   73.45 ms run,    2.59 ms python,   70.86 ms CUDA,  595.24 loss, 0.002489 LR, 2.89 GB used,   8916.27 GFLOPS,    654.88 GOPS
448   74.30 ms run,    2.59 ms python,   71.71 ms CUDA,  588.82 loss, 0.002484 LR, 2.89 GB used,   8814.26 GFLOPS,    654.88 GOPS
449   72.48 ms run,    2.62 ms python,   69.87 ms CUDA,  586.61 loss, 0.002480 LR, 2.89 GB used,   9034.69 GFLOPS,    654.88 GOPS
450   72.84 ms run,    2.58 ms python,   70.26 ms CUDA,  566.53 loss, 0.002476 LR, 2.89 GB used,   8991.19 GFLOPS,    654.88 GOPS
451   74.51 ms run,    2.63 ms python,   71.88 ms CUDA,  615.52 loss, 0.002471 LR, 2.89 GB used,   8788.70 GFLOPS,    654.88 GOPS
452   72.44 ms run,    2.65 ms python,   69.79 ms CUDA,  577.66 loss, 0.002467 LR, 2.89 GB used,   9040.40 GFLOPS,    654.88 GOPS
453   73.04 ms run,    2.52 ms python,   70.52 ms CUDA,  603.38 loss, 0.002463 LR, 2.89 GB used,   8965.75 GFLOPS,    654.88 GOPS
454   74.36 ms run,    2.55 ms python,   71.80 ms CUDA,  612.37 loss, 0.002458 LR, 2.89 GB used,   8807.06 GFLOPS,    654.88 GOPS
455   72.81 ms run,    2.31 ms python,   70.50 ms CUDA,  595.79 loss, 0.002454 LR, 2.89 GB used,   8994.54 GFLOPS,    654.88 GOPS
456   73.58 ms run,    2.56 ms python,   71.02 ms CUDA,  583.28 loss, 0.002449 LR, 2.89 GB used,   8900.04 GFLOPS,    654.88 GOPS
457   73.71 ms run,    2.42 ms python,   71.28 ms CUDA,  605.78 loss, 0.002445 LR, 2.89 GB used,   8885.05 GFLOPS,    654.88 GOPS
458   72.66 ms run,    2.60 ms python,   70.06 ms CUDA,  577.02 loss, 0.002441 LR, 2.89 GB used,   9012.79 GFLOPS,    654.88 GOPS
459   73.05 ms run,    2.57 ms python,   70.48 ms CUDA,  599.73 loss, 0.002436 LR, 2.89 GB used,   8964.67 GFLOPS,    654.88 GOPS
460   74.37 ms run,    2.59 ms python,   71.78 ms CUDA,  596.94 loss, 0.002432 LR, 2.89 GB used,   8806.26 GFLOPS,    654.88 GOPS
461   72.95 ms run,    2.58 ms python,   70.37 ms CUDA,  585.93 loss, 0.002428 LR, 2.89 GB used,   8976.62 GFLOPS,    654.88 GOPS
462   73.20 ms run,    2.42 ms python,   70.78 ms CUDA,  606.02 loss, 0.002423 LR, 2.89 GB used,   8946.63 GFLOPS,    654.88 GOPS
463   73.78 ms run,    2.55 ms python,   71.23 ms CUDA,  604.89 loss, 0.002419 LR, 2.89 GB used,   8875.68 GFLOPS,    654.88 GOPS
464   72.79 ms run,    2.54 ms python,   70.25 ms CUDA,  584.11 loss, 0.002415 LR, 2.89 GB used,   8996.67 GFLOPS,    654.88 GOPS
465   73.37 ms run,    2.56 ms python,   70.81 ms CUDA,  588.95 loss, 0.002410 LR, 2.89 GB used,   8926.01 GFLOPS,    654.88 GOPS
466   73.70 ms run,    2.42 ms python,   71.29 ms CUDA,  594.43 loss, 0.002406 LR, 2.89 GB used,   8885.37 GFLOPS,    654.88 GOPS
467   72.25 ms run,    2.45 ms python,   69.80 ms CUDA,  601.63 loss, 0.002402 LR, 2.89 GB used,   9064.49 GFLOPS,    654.88 GOPS
468   73.54 ms run,    2.62 ms python,   70.92 ms CUDA,  582.48 loss, 0.002397 LR, 2.89 GB used,   8905.23 GFLOPS,    654.88 GOPS
469   74.16 ms run,    2.58 ms python,   71.59 ms CUDA,  584.72 loss, 0.002393 LR, 2.89 GB used,   8830.33 GFLOPS,    654.88 GOPS
470   72.45 ms run,    2.49 ms python,   69.96 ms CUDA,  588.27 loss, 0.002389 LR, 2.89 GB used,   9039.28 GFLOPS,    654.88 GOPS
471   73.09 ms run,    2.60 ms python,   70.50 ms CUDA,  593.88 loss, 0.002384 LR, 2.89 GB used,   8959.41 GFLOPS,    654.88 GOPS
472   74.17 ms run,    2.40 ms python,   71.78 ms CUDA,  592.10 loss, 0.002380 LR, 2.89 GB used,   8828.91 GFLOPS,    654.88 GOPS
473   72.85 ms run,    2.47 ms python,   70.37 ms CUDA,  576.96 loss, 0.002375 LR, 2.89 GB used,   8990.01 GFLOPS,    654.88 GOPS
474   73.54 ms run,    2.55 ms python,   70.99 ms CUDA,  604.18 loss, 0.002371 LR, 2.89 GB used,   8905.56 GFLOPS,    654.88 GOPS
475   73.92 ms run,    2.55 ms python,   71.37 ms CUDA,  572.50 loss, 0.002367 LR, 2.89 GB used,   8859.06 GFLOPS,    654.88 GOPS
476   72.71 ms run,    2.33 ms python,   70.38 ms CUDA,  590.75 loss, 0.002362 LR, 2.89 GB used,   9006.93 GFLOPS,    654.88 GOPS
477   73.60 ms run,    2.57 ms python,   71.02 ms CUDA,  573.18 loss, 0.002358 LR, 2.89 GB used,   8898.39 GFLOPS,    654.88 GOPS
478   73.75 ms run,    2.57 ms python,   71.18 ms CUDA,  594.77 loss, 0.002354 LR, 2.89 GB used,   8879.95 GFLOPS,    654.88 GOPS
479   72.65 ms run,    2.59 ms python,   70.06 ms CUDA,  596.99 loss, 0.002349 LR, 2.89 GB used,   9014.52 GFLOPS,    654.88 GOPS
480   73.51 ms run,    2.56 ms python,   70.95 ms CUDA,  572.73 loss, 0.002345 LR, 2.89 GB used,   8908.20 GFLOPS,    654.88 GOPS
481   73.89 ms run,    2.52 ms python,   71.37 ms CUDA,  568.24 loss, 0.002341 LR, 2.89 GB used,   8863.21 GFLOPS,    654.88 GOPS
482   72.17 ms run,    2.54 ms python,   69.63 ms CUDA,  570.91 loss, 0.002336 LR, 2.89 GB used,   9074.65 GFLOPS,    654.88 GOPS
483   72.83 ms run,    2.52 ms python,   70.31 ms CUDA,  571.62 loss, 0.002332 LR, 2.89 GB used,   8992.06 GFLOPS,    654.88 GOPS
484   74.41 ms run,    2.56 ms python,   71.85 ms CUDA,  592.41 loss, 0.002328 LR, 2.89 GB used,   8800.88 GFLOPS,    654.88 GOPS
485   73.02 ms run,    2.54 ms python,   70.48 ms CUDA,  592.75 loss, 0.002323 LR, 2.89 GB used,   8968.50 GFLOPS,    654.88 GOPS
486   73.50 ms run,    2.58 ms python,   70.92 ms CUDA,  582.46 loss, 0.002319 LR, 2.89 GB used,   8909.76 GFLOPS,    654.88 GOPS
487   74.17 ms run,    2.56 ms python,   71.61 ms CUDA,  580.73 loss, 0.002315 LR, 2.89 GB used,   8829.56 GFLOPS,    654.88 GOPS
488   72.29 ms run,    2.61 ms python,   69.67 ms CUDA,  576.83 loss, 0.002310 LR, 2.89 GB used,   9059.45 GFLOPS,    654.88 GOPS
489   72.83 ms run,    2.58 ms python,   70.25 ms CUDA,  552.94 loss, 0.002306 LR, 2.89 GB used,   8991.57 GFLOPS,    654.88 GOPS
shuffling training dataset in 77.12 ms (epoch=5)
490  362.50 ms run,  291.98 ms python,   70.52 ms CUDA,  575.88 loss, 0.002301 LR, 2.89 GB used,   1950.94 GFLOPS,    707.21 GOPS
491   73.23 ms run,    2.61 ms python,   70.62 ms CUDA,  583.13 loss, 0.002297 LR, 2.89 GB used,   8942.75 GFLOPS,    654.88 GOPS
492   72.43 ms run,    2.50 ms python,   69.93 ms CUDA,  582.36 loss, 0.002293 LR, 2.89 GB used,   9041.88 GFLOPS,    654.88 GOPS
493   72.89 ms run,    2.50 ms python,   70.39 ms CUDA,  566.83 loss, 0.002288 LR, 2.89 GB used,   8984.34 GFLOPS,    654.88 GOPS
494   73.16 ms run,    2.42 ms python,   70.74 ms CUDA,  556.62 loss, 0.002284 LR, 2.89 GB used,   8951.05 GFLOPS,    654.88 GOPS
495   72.41 ms run,    2.55 ms python,   69.86 ms CUDA,  567.48 loss, 0.002280 LR, 2.89 GB used,   9043.68 GFLOPS,    654.88 GOPS
496   73.30 ms run,    2.58 ms python,   70.72 ms CUDA,  571.10 loss, 0.002275 LR, 2.89 GB used,   8933.83 GFLOPS,    654.88 GOPS
497   74.20 ms run,    2.53 ms python,   71.67 ms CUDA,  557.78 loss, 0.002271 LR, 2.89 GB used,   8825.70 GFLOPS,    654.88 GOPS
498   72.44 ms run,    2.54 ms python,   69.90 ms CUDA,  574.31 loss, 0.002267 LR, 2.89 GB used,   9039.96 GFLOPS,    654.88 GOPS
499   73.21 ms run,    2.53 ms python,   70.68 ms CUDA,  556.88 loss, 0.002262 LR, 2.89 GB used,   8945.59 GFLOPS,    654.88 GOPS
500   74.26 ms run,    2.61 ms python,   71.65 ms CUDA,  562.12 loss, 0.002258 LR, 2.89 GB used,   8818.16 GFLOPS,    654.88 GOPS
501   72.44 ms run,    2.61 ms python,   69.82 ms CUDA,  568.07 loss, 0.002254 LR, 2.89 GB used,   9040.78 GFLOPS,    654.88 GOPS
502   73.51 ms run,    2.56 ms python,   70.95 ms CUDA,  577.51 loss, 0.002249 LR, 2.89 GB used,   8909.04 GFLOPS,    654.88 GOPS
503   74.12 ms run,    2.54 ms python,   71.58 ms CUDA,  567.63 loss, 0.002245 LR, 2.89 GB used,   8835.16 GFLOPS,    654.88 GOPS
504   72.44 ms run,    2.56 ms python,   69.88 ms CUDA,  568.71 loss, 0.002241 LR, 2.89 GB used,   9040.28 GFLOPS,    654.88 GOPS
505   72.89 ms run,    2.55 ms python,   70.34 ms CUDA,  562.69 loss, 0.002236 LR, 2.89 GB used,   8984.59 GFLOPS,    654.88 GOPS
506   74.00 ms run,    2.50 ms python,   71.50 ms CUDA,  576.29 loss, 0.002232 LR, 2.89 GB used,   8850.20 GFLOPS,    654.88 GOPS
507   72.74 ms run,    2.54 ms python,   70.20 ms CUDA,  569.97 loss, 0.002227 LR, 2.89 GB used,   9003.29 GFLOPS,    654.88 GOPS
508   73.35 ms run,    2.56 ms python,   70.79 ms CUDA,  564.91 loss, 0.002223 LR, 2.89 GB used,   8928.32 GFLOPS,    654.88 GOPS
509   74.25 ms run,    2.31 ms python,   71.93 ms CUDA,  561.21 loss, 0.002219 LR, 2.89 GB used,   8820.42 GFLOPS,    654.88 GOPS
510   73.00 ms run,    2.56 ms python,   70.44 ms CUDA,  554.05 loss, 0.002214 LR, 2.89 GB used,   8971.16 GFLOPS,    654.88 GOPS
511   73.28 ms run,    2.40 ms python,   70.87 ms CUDA,  574.43 loss, 0.002210 LR, 2.89 GB used,   8937.20 GFLOPS,    654.88 GOPS
512   73.77 ms run,    2.57 ms python,   71.20 ms CUDA,  588.21 loss, 0.002206 LR, 2.89 GB used,   8877.17 GFLOPS,    654.88 GOPS
513   72.36 ms run,    2.39 ms python,   69.97 ms CUDA,  564.79 loss, 0.002201 LR, 2.89 GB used,   9050.78 GFLOPS,    654.88 GOPS
514   73.45 ms run,    2.58 ms python,   70.88 ms CUDA,  571.70 loss, 0.002197 LR, 2.89 GB used,   8915.53 GFLOPS,    654.88 GOPS
515   73.86 ms run,    2.63 ms python,   71.23 ms CUDA,  573.75 loss, 0.002193 LR, 2.89 GB used,   8866.52 GFLOPS,    654.88 GOPS
516   72.21 ms run,    2.54 ms python,   69.67 ms CUDA,  578.37 loss, 0.002188 LR, 2.89 GB used,   9068.88 GFLOPS,    654.88 GOPS
