shuffling training dataset in 2679.02 ms (epoch=0)
  0 7241.78 ms run, 7240.73 ms python,    1.05 ms CUDA, 1185.37 loss, 0.000015 LR, 0.89 GB used,     90.90 GFLOPS,    658.26 GOPS
344   72.64 ms run,    3.93 ms python,   68.71 ms CUDA,  588.01 loss, 0.002937 LR, 2.09 GB used,   9014.86 GFLOPS,    654.88 GOPS
345   73.10 ms run,    3.88 ms python,   69.21 ms CUDA,  583.61 loss, 0.002933 LR, 2.09 GB used,   8958.94 GFLOPS,    654.88 GOPS
346   74.17 ms run,    3.89 ms python,   70.28 ms CUDA,  600.47 loss, 0.002928 LR, 2.09 GB used,   8829.53 GFLOPS,    654.88 GOPS
347   72.37 ms run,    3.79 ms python,   68.59 ms CUDA,  612.07 loss, 0.002924 LR, 2.09 GB used,   9048.49 GFLOPS,    654.88 GOPS
348   73.06 ms run,    3.81 ms python,   69.25 ms CUDA,  601.80 loss, 0.002920 LR, 2.09 GB used,   8964.06 GFLOPS,    654.88 GOPS
349   74.26 ms run,    3.83 ms python,   70.43 ms CUDA,  604.02 loss, 0.002915 LR, 2.09 GB used,   8819.16 GFLOPS,    654.88 GOPS
350   72.26 ms run,    3.81 ms python,   68.45 ms CUDA,  603.20 loss, 0.002911 LR, 2.09 GB used,   9062.94 GFLOPS,    654.88 GOPS
351   73.11 ms run,    3.62 ms python,   69.49 ms CUDA,  613.45 loss, 0.002906 LR, 2.09 GB used,   8957.63 GFLOPS,    654.88 GOPS
352   74.31 ms run,    3.93 ms python,   70.38 ms CUDA,  627.32 loss, 0.002902 LR, 2.09 GB used,   8812.77 GFLOPS,    654.88 GOPS
353   72.17 ms run,    3.80 ms python,   68.37 ms CUDA,  612.26 loss, 0.002898 LR, 2.09 GB used,   9074.41 GFLOPS,    654.88 GOPS
354   73.16 ms run,    3.81 ms python,   69.35 ms CUDA,  610.07 loss, 0.002893 LR, 2.09 GB used,   8951.16 GFLOPS,    654.88 GOPS
355   73.51 ms run,    3.94 ms python,   69.58 ms CUDA,  597.68 loss, 0.002889 LR, 2.09 GB used,   8908.53 GFLOPS,    654.88 GOPS
356   72.34 ms run,    3.80 ms python,   68.54 ms CUDA,  589.40 loss, 0.002885 LR, 2.09 GB used,   9052.79 GFLOPS,    654.88 GOPS
357   72.86 ms run,    3.73 ms python,   69.13 ms CUDA,  596.62 loss, 0.002880 LR, 2.09 GB used,   8988.45 GFLOPS,    654.88 GOPS
358   72.08 ms run,    3.76 ms python,   68.31 ms CUDA,  600.31 loss, 0.002876 LR, 2.09 GB used,   9085.92 GFLOPS,    654.88 GOPS
359   72.44 ms run,    3.80 ms python,   68.64 ms CUDA,  621.06 loss, 0.002872 LR, 2.09 GB used,   9039.79 GFLOPS,    654.88 GOPS
360   73.08 ms run,    3.86 ms python,   69.21 ms CUDA,  613.67 loss, 0.002867 LR, 2.09 GB used,   8961.51 GFLOPS,    654.88 GOPS
361   72.10 ms run,    3.88 ms python,   68.22 ms CUDA,  618.66 loss, 0.002863 LR, 2.09 GB used,   9083.39 GFLOPS,    654.88 GOPS
362   72.45 ms run,    3.64 ms python,   68.80 ms CUDA,  579.95 loss, 0.002859 LR, 2.09 GB used,   9039.25 GFLOPS,    654.88 GOPS
363   74.24 ms run,    3.85 ms python,   70.39 ms CUDA,  606.75 loss, 0.002854 LR, 2.09 GB used,   8820.65 GFLOPS,    654.88 GOPS
364   72.12 ms run,    3.63 ms python,   68.50 ms CUDA,  598.05 loss, 0.002850 LR, 2.09 GB used,   9080.03 GFLOPS,    654.88 GOPS
365   72.74 ms run,    3.83 ms python,   68.91 ms CUDA,  608.97 loss, 0.002846 LR, 2.09 GB used,   9002.47 GFLOPS,    654.88 GOPS
366   73.78 ms run,    3.74 ms python,   70.04 ms CUDA,  600.94 loss, 0.002841 LR, 2.09 GB used,   8875.78 GFLOPS,    654.88 GOPS
367   72.45 ms run,    3.93 ms python,   68.51 ms CUDA,  602.99 loss, 0.002837 LR, 2.09 GB used,   9039.59 GFLOPS,    654.88 GOPS
368   73.19 ms run,    3.84 ms python,   69.35 ms CUDA,  589.14 loss, 0.002832 LR, 2.09 GB used,   8947.23 GFLOPS,    654.88 GOPS
369   73.82 ms run,    3.81 ms python,   70.02 ms CUDA,  605.71 loss, 0.002828 LR, 2.09 GB used,   8870.82 GFLOPS,    654.88 GOPS
370   72.11 ms run,    3.83 ms python,   68.28 ms CUDA,  627.59 loss, 0.002824 LR, 2.09 GB used,   9081.63 GFLOPS,    654.88 GOPS
371   73.28 ms run,    3.76 ms python,   69.51 ms CUDA,  624.93 loss, 0.002819 LR, 2.09 GB used,   8937.14 GFLOPS,    654.88 GOPS
372   72.77 ms run,    3.77 ms python,   69.00 ms CUDA,  599.10 loss, 0.002815 LR, 2.09 GB used,   8999.62 GFLOPS,    654.88 GOPS
373   72.37 ms run,    3.87 ms python,   68.50 ms CUDA,  620.65 loss, 0.002811 LR, 2.09 GB used,   9048.51 GFLOPS,    654.88 GOPS
374   72.80 ms run,    3.91 ms python,   68.90 ms CUDA,  598.08 loss, 0.002806 LR, 2.09 GB used,   8995.17 GFLOPS,    654.88 GOPS
375   72.11 ms run,    3.70 ms python,   68.41 ms CUDA,  604.90 loss, 0.002802 LR, 2.09 GB used,   9081.14 GFLOPS,    654.88 GOPS
376   72.99 ms run,    3.80 ms python,   69.19 ms CUDA,  611.25 loss, 0.002798 LR, 2.09 GB used,   8972.59 GFLOPS,    654.88 GOPS
377   73.74 ms run,    3.61 ms python,   70.12 ms CUDA,  597.99 loss, 0.002793 LR, 2.09 GB used,   8881.10 GFLOPS,    654.88 GOPS
378   72.44 ms run,    3.86 ms python,   68.58 ms CUDA,  596.87 loss, 0.002789 LR, 2.09 GB used,   9039.84 GFLOPS,    654.88 GOPS
379   73.15 ms run,    3.86 ms python,   69.29 ms CUDA,  610.08 loss, 0.002785 LR, 2.09 GB used,   8952.67 GFLOPS,    654.88 GOPS
380   74.16 ms run,    3.87 ms python,   70.29 ms CUDA,  608.36 loss, 0.002780 LR, 2.09 GB used,   8830.46 GFLOPS,    654.88 GOPS
381   72.54 ms run,    3.86 ms python,   68.68 ms CUDA,  591.17 loss, 0.002776 LR, 2.09 GB used,   9028.44 GFLOPS,    654.88 GOPS
382   73.13 ms run,    3.95 ms python,   69.18 ms CUDA,  613.93 loss, 0.002772 LR, 2.09 GB used,   8954.67 GFLOPS,    654.88 GOPS
383   74.01 ms run,    3.88 ms python,   70.13 ms CUDA,  602.19 loss, 0.002767 LR, 2.09 GB used,   8848.81 GFLOPS,    654.88 GOPS
384   72.71 ms run,    3.72 ms python,   68.99 ms CUDA,  606.20 loss, 0.002763 LR, 2.09 GB used,   9007.21 GFLOPS,    654.88 GOPS
385   73.24 ms run,    3.76 ms python,   69.48 ms CUDA,  624.97 loss, 0.002758 LR, 2.09 GB used,   8941.45 GFLOPS,    654.88 GOPS
386   74.12 ms run,    3.61 ms python,   70.51 ms CUDA,  636.14 loss, 0.002754 LR, 2.09 GB used,   8835.26 GFLOPS,    654.88 GOPS
387   72.69 ms run,    3.76 ms python,   68.92 ms CUDA,  614.87 loss, 0.002750 LR, 2.09 GB used,   9009.39 GFLOPS,    654.88 GOPS
388   73.46 ms run,    4.07 ms python,   69.38 ms CUDA,  635.63 loss, 0.002745 LR, 2.09 GB used,   8914.90 GFLOPS,    654.88 GOPS
389   74.21 ms run,    3.91 ms python,   70.30 ms CUDA,  602.44 loss, 0.002741 LR, 2.09 GB used,   8824.47 GFLOPS,    654.88 GOPS
390   72.83 ms run,    3.86 ms python,   68.97 ms CUDA,  606.50 loss, 0.002737 LR, 2.09 GB used,   8991.69 GFLOPS,    654.88 GOPS
391   73.00 ms run,    3.72 ms python,   69.27 ms CUDA,  570.12 loss, 0.002732 LR, 2.09 GB used,   8971.23 GFLOPS,    654.88 GOPS
shuffling training dataset in 1861.44 ms (epoch=4)
392 1930.19 ms run, 1865.76 ms python,   64.42 ms CUDA,  586.85 loss, 0.002728 LR, 2.09 GB used,    340.06 GFLOPS,    656.38 GOPS
393   71.37 ms run,    4.20 ms python,   67.16 ms CUDA,  573.91 loss, 0.002724 LR, 2.09 GB used,   9175.99 GFLOPS,    654.88 GOPS
394   72.24 ms run,    4.03 ms python,   68.21 ms CUDA,  578.72 loss, 0.002719 LR, 2.09 GB used,   9065.10 GFLOPS,    654.88 GOPS
395   72.41 ms run,    3.98 ms python,   68.44 ms CUDA,  591.80 loss, 0.002715 LR, 2.09 GB used,   9043.66 GFLOPS,    654.88 GOPS
396   72.66 ms run,    3.98 ms python,   68.68 ms CUDA,  584.03 loss, 0.002711 LR, 2.09 GB used,   9012.84 GFLOPS,    654.88 GOPS
397   74.27 ms run,    3.91 ms python,   70.36 ms CUDA,  574.67 loss, 0.002706 LR, 2.09 GB used,   8817.14 GFLOPS,    654.88 GOPS
398   75.01 ms run,    3.95 ms python,   71.06 ms CUDA,  598.64 loss, 0.002702 LR, 2.09 GB used,   8730.29 GFLOPS,    654.88 GOPS
399   72.93 ms run,    3.77 ms python,   69.16 ms CUDA,  608.16 loss, 0.002698 LR, 2.09 GB used,   8979.08 GFLOPS,    654.88 GOPS
400   72.63 ms run,    3.93 ms python,   68.71 ms CUDA,  586.11 loss, 0.002693 LR, 2.09 GB used,   9016.42 GFLOPS,    654.88 GOPS
401   72.35 ms run,    3.96 ms python,   68.39 ms CUDA,  593.68 loss, 0.002689 LR, 2.09 GB used,   9052.11 GFLOPS,    654.88 GOPS
402   72.96 ms run,    3.90 ms python,   69.06 ms CUDA,  587.43 loss, 0.002684 LR, 2.09 GB used,   8975.53 GFLOPS,    654.88 GOPS
403   73.99 ms run,    3.81 ms python,   70.19 ms CUDA,  613.52 loss, 0.002680 LR, 2.09 GB used,   8850.51 GFLOPS,    654.88 GOPS
404   72.33 ms run,    3.91 ms python,   68.42 ms CUDA,  587.10 loss, 0.002676 LR, 2.09 GB used,   9053.77 GFLOPS,    654.88 GOPS
405   73.07 ms run,    3.91 ms python,   69.16 ms CUDA,  592.48 loss, 0.002671 LR, 2.09 GB used,   8962.69 GFLOPS,    654.88 GOPS
406   74.21 ms run,    3.92 ms python,   70.28 ms CUDA,  582.85 loss, 0.002667 LR, 2.09 GB used,   8825.19 GFLOPS,    654.88 GOPS
407   72.45 ms run,    3.60 ms python,   68.85 ms CUDA,  591.81 loss, 0.002663 LR, 2.09 GB used,   9038.53 GFLOPS,    654.88 GOPS
408   73.24 ms run,    3.86 ms python,   69.38 ms CUDA,  576.70 loss, 0.002658 LR, 2.09 GB used,   8941.13 GFLOPS,    654.88 GOPS
409   74.79 ms run,    3.94 ms python,   70.85 ms CUDA,  593.23 loss, 0.002654 LR, 2.09 GB used,   8756.60 GFLOPS,    654.88 GOPS
410   72.69 ms run,    3.89 ms python,   68.80 ms CUDA,  590.16 loss, 0.002650 LR, 2.09 GB used,   9008.70 GFLOPS,    654.88 GOPS
411   72.45 ms run,    3.70 ms python,   68.75 ms CUDA,  601.15 loss, 0.002645 LR, 2.09 GB used,   9038.64 GFLOPS,    654.88 GOPS
412   74.21 ms run,    3.88 ms python,   70.33 ms CUDA,  580.86 loss, 0.002641 LR, 2.09 GB used,   8825.12 GFLOPS,    654.88 GOPS
413   72.74 ms run,    3.86 ms python,   68.88 ms CUDA,  573.62 loss, 0.002637 LR, 2.09 GB used,   9003.14 GFLOPS,    654.88 GOPS
414   72.97 ms run,    3.81 ms python,   69.16 ms CUDA,  593.26 loss, 0.002632 LR, 2.09 GB used,   8974.86 GFLOPS,    654.88 GOPS
415   74.07 ms run,    3.95 ms python,   70.12 ms CUDA,  584.34 loss, 0.002628 LR, 2.09 GB used,   8841.32 GFLOPS,    654.88 GOPS
416   72.36 ms run,    3.82 ms python,   68.54 ms CUDA,  595.91 loss, 0.002624 LR, 2.09 GB used,   9050.02 GFLOPS,    654.88 GOPS
417   72.99 ms run,    3.88 ms python,   69.11 ms CUDA,  570.49 loss, 0.002619 LR, 2.09 GB used,   8971.97 GFLOPS,    654.88 GOPS
418   74.33 ms run,    3.65 ms python,   70.68 ms CUDA,  582.97 loss, 0.002615 LR, 2.09 GB used,   8810.12 GFLOPS,    654.88 GOPS
419   72.78 ms run,    3.89 ms python,   68.89 ms CUDA,  570.28 loss, 0.002610 LR, 2.09 GB used,   8998.18 GFLOPS,    654.88 GOPS
420   72.90 ms run,    3.63 ms python,   69.27 ms CUDA,  572.05 loss, 0.002606 LR, 2.09 GB used,   8983.08 GFLOPS,    654.88 GOPS
421   74.53 ms run,    3.85 ms python,   70.68 ms CUDA,  589.74 loss, 0.002602 LR, 2.09 GB used,   8787.33 GFLOPS,    654.88 GOPS
422   72.79 ms run,    4.02 ms python,   68.77 ms CUDA,  600.41 loss, 0.002597 LR, 2.09 GB used,   8996.30 GFLOPS,    654.88 GOPS
423   73.05 ms run,    3.87 ms python,   69.18 ms CUDA,  588.98 loss, 0.002593 LR, 2.09 GB used,   8965.18 GFLOPS,    654.88 GOPS
424   74.40 ms run,    3.88 ms python,   70.52 ms CUDA,  586.81 loss, 0.002589 LR, 2.09 GB used,   8801.70 GFLOPS,    654.88 GOPS
425   72.80 ms run,    3.85 ms python,   68.95 ms CUDA,  577.34 loss, 0.002584 LR, 2.09 GB used,   8996.12 GFLOPS,    654.88 GOPS
426   72.97 ms run,    3.85 ms python,   69.12 ms CUDA,  604.77 loss, 0.002580 LR, 2.09 GB used,   8974.35 GFLOPS,    654.88 GOPS
427   74.21 ms run,    3.83 ms python,   70.37 ms CUDA,  587.11 loss, 0.002576 LR, 2.09 GB used,   8825.11 GFLOPS,    654.88 GOPS
428   72.63 ms run,    3.87 ms python,   68.76 ms CUDA,  597.45 loss, 0.002571 LR, 2.09 GB used,   9016.69 GFLOPS,    654.88 GOPS
429   72.90 ms run,    3.86 ms python,   69.04 ms CUDA,  613.60 loss, 0.002567 LR, 2.09 GB used,   8983.42 GFLOPS,    654.88 GOPS
430   73.72 ms run,    3.81 ms python,   69.91 ms CUDA,  600.59 loss, 0.002563 LR, 2.09 GB used,   8883.40 GFLOPS,    654.88 GOPS
431   72.25 ms run,    3.62 ms python,   68.63 ms CUDA,  602.25 loss, 0.002558 LR, 2.09 GB used,   9063.90 GFLOPS,    654.88 GOPS
432   73.48 ms run,    3.85 ms python,   69.62 ms CUDA,  599.66 loss, 0.002554 LR, 2.09 GB used,   8912.82 GFLOPS,    654.88 GOPS
433   74.67 ms run,    3.83 ms python,   70.84 ms CUDA,  595.72 loss, 0.002550 LR, 2.09 GB used,   8770.24 GFLOPS,    654.88 GOPS
434   72.63 ms run,    3.86 ms python,   68.77 ms CUDA,  606.91 loss, 0.002545 LR, 2.09 GB used,   9017.08 GFLOPS,    654.88 GOPS
435   73.02 ms run,    3.82 ms python,   69.20 ms CUDA,  597.39 loss, 0.002541 LR, 2.09 GB used,   8969.08 GFLOPS,    654.88 GOPS
436   74.39 ms run,    3.86 ms python,   70.54 ms CUDA,  584.48 loss, 0.002536 LR, 2.09 GB used,   8803.10 GFLOPS,    654.88 GOPS
437   72.55 ms run,    3.65 ms python,   68.90 ms CUDA,  576.12 loss, 0.002532 LR, 2.09 GB used,   9026.30 GFLOPS,    654.88 GOPS
438   72.96 ms run,    3.77 ms python,   69.19 ms CUDA,  597.29 loss, 0.002528 LR, 2.09 GB used,   8976.41 GFLOPS,    654.88 GOPS
439   74.47 ms run,    3.89 ms python,   70.58 ms CUDA,  598.15 loss, 0.002523 LR, 2.09 GB used,   8794.10 GFLOPS,    654.88 GOPS
440   72.89 ms run,    3.90 ms python,   68.99 ms CUDA,  598.03 loss, 0.002519 LR, 2.09 GB used,   8984.56 GFLOPS,    654.88 GOPS
441   73.07 ms run,    3.87 ms python,   69.20 ms CUDA,  590.29 loss, 0.002515 LR, 2.09 GB used,   8961.91 GFLOPS,    654.88 GOPS
442   74.04 ms run,    3.83 ms python,   70.20 ms CUDA,  591.03 loss, 0.002510 LR, 2.09 GB used,   8845.17 GFLOPS,    654.88 GOPS
443   72.77 ms run,    3.78 ms python,   68.99 ms CUDA,  582.47 loss, 0.002506 LR, 2.09 GB used,   8999.75 GFLOPS,    654.88 GOPS
444   73.40 ms run,    3.85 ms python,   69.55 ms CUDA,  581.98 loss, 0.002502 LR, 2.09 GB used,   8922.48 GFLOPS,    654.88 GOPS
445   73.92 ms run,    3.91 ms python,   70.00 ms CUDA,  582.62 loss, 0.002497 LR, 2.09 GB used,   8859.63 GFLOPS,    654.88 GOPS
446   72.54 ms run,    3.83 ms python,   68.71 ms CUDA,  590.79 loss, 0.002493 LR, 2.09 GB used,   9027.49 GFLOPS,    654.88 GOPS
447   72.94 ms run,    3.80 ms python,   69.14 ms CUDA,  583.76 loss, 0.002489 LR, 2.09 GB used,   8978.69 GFLOPS,    654.88 GOPS
448   74.14 ms run,    3.61 ms python,   70.53 ms CUDA,  588.88 loss, 0.002484 LR, 2.09 GB used,   8833.50 GFLOPS,    654.88 GOPS
449   72.43 ms run,    3.74 ms python,   68.69 ms CUDA,  590.20 loss, 0.002480 LR, 2.09 GB used,   9041.78 GFLOPS,    654.88 GOPS
450   73.14 ms run,    3.62 ms python,   69.51 ms CUDA,  594.90 loss, 0.002476 LR, 2.09 GB used,   8954.31 GFLOPS,    654.88 GOPS
451   74.27 ms run,    3.87 ms python,   70.40 ms CUDA,  583.62 loss, 0.002471 LR, 2.09 GB used,   8818.10 GFLOPS,    654.88 GOPS
452   72.48 ms run,    3.60 ms python,   68.88 ms CUDA,  570.29 loss, 0.002467 LR, 2.09 GB used,   9034.98 GFLOPS,    654.88 GOPS
453   73.06 ms run,    3.88 ms python,   69.18 ms CUDA,  572.93 loss, 0.002463 LR, 2.09 GB used,   8963.06 GFLOPS,    654.88 GOPS
454   74.58 ms run,    3.92 ms python,   70.66 ms CUDA,  571.07 loss, 0.002458 LR, 2.09 GB used,   8780.66 GFLOPS,    654.88 GOPS
455   72.95 ms run,    3.93 ms python,   69.01 ms CUDA,  598.39 loss, 0.002454 LR, 2.09 GB used,   8977.61 GFLOPS,    654.88 GOPS
456   72.95 ms run,    3.72 ms python,   69.22 ms CUDA,  581.79 loss, 0.002449 LR, 2.09 GB used,   8977.65 GFLOPS,    654.88 GOPS
457   74.21 ms run,    3.88 ms python,   70.32 ms CUDA,  596.59 loss, 0.002445 LR, 2.09 GB used,   8825.12 GFLOPS,    654.88 GOPS
458   73.04 ms run,    3.86 ms python,   69.19 ms CUDA,  598.28 loss, 0.002441 LR, 2.09 GB used,   8965.52 GFLOPS,    654.88 GOPS
459   73.29 ms run,    3.86 ms python,   69.44 ms CUDA,  586.42 loss, 0.002436 LR, 2.09 GB used,   8935.08 GFLOPS,    654.88 GOPS
460   74.22 ms run,    3.85 ms python,   70.38 ms CUDA,  577.65 loss, 0.002432 LR, 2.09 GB used,   8822.92 GFLOPS,    654.88 GOPS
461   72.41 ms run,    3.81 ms python,   68.61 ms CUDA,  584.62 loss, 0.002428 LR, 2.09 GB used,   9043.59 GFLOPS,    654.88 GOPS
462   73.09 ms run,    3.93 ms python,   69.16 ms CUDA,  597.61 loss, 0.002423 LR, 2.09 GB used,   8960.34 GFLOPS,    654.88 GOPS
463   74.34 ms run,    3.94 ms python,   70.40 ms CUDA,  591.40 loss, 0.002419 LR, 2.09 GB used,   8808.92 GFLOPS,    654.88 GOPS
464   72.60 ms run,    3.84 ms python,   68.76 ms CUDA,  566.19 loss, 0.002415 LR, 2.09 GB used,   9019.98 GFLOPS,    654.88 GOPS
465   73.33 ms run,    3.70 ms python,   69.63 ms CUDA,  602.96 loss, 0.002410 LR, 2.09 GB used,   8930.44 GFLOPS,    654.88 GOPS
466   74.16 ms run,    3.87 ms python,   70.29 ms CUDA,  574.57 loss, 0.002406 LR, 2.09 GB used,   8830.78 GFLOPS,    654.88 GOPS
467   72.49 ms run,    3.64 ms python,   68.85 ms CUDA,  591.20 loss, 0.002402 LR, 2.09 GB used,   9034.14 GFLOPS,    654.88 GOPS
468   72.92 ms run,    3.84 ms python,   69.08 ms CUDA,  584.58 loss, 0.002397 LR, 2.09 GB used,   8980.32 GFLOPS,    654.88 GOPS
469   74.12 ms run,    3.79 ms python,   70.33 ms CUDA,  590.05 loss, 0.002393 LR, 2.09 GB used,   8834.89 GFLOPS,    654.88 GOPS
470   72.86 ms run,    3.86 ms python,   69.00 ms CUDA,  605.88 loss, 0.002389 LR, 2.09 GB used,   8987.65 GFLOPS,    654.88 GOPS
471   73.30 ms run,    3.85 ms python,   69.45 ms CUDA,  585.18 loss, 0.002384 LR, 2.09 GB used,   8933.86 GFLOPS,    654.88 GOPS
472   74.33 ms run,    3.81 ms python,   70.52 ms CUDA,  602.19 loss, 0.002380 LR, 2.09 GB used,   8810.29 GFLOPS,    654.88 GOPS
473   73.10 ms run,    3.80 ms python,   69.30 ms CUDA,  567.68 loss, 0.002375 LR, 2.09 GB used,   8958.16 GFLOPS,    654.88 GOPS
474   73.19 ms run,    3.75 ms python,   69.43 ms CUDA,  571.28 loss, 0.002371 LR, 2.09 GB used,   8948.03 GFLOPS,    654.88 GOPS
475   73.74 ms run,    3.74 ms python,   70.01 ms CUDA,  577.34 loss, 0.002367 LR, 2.09 GB used,   8880.74 GFLOPS,    654.88 GOPS
476   72.69 ms run,    3.81 ms python,   68.88 ms CUDA,  575.31 loss, 0.002362 LR, 2.09 GB used,   9009.62 GFLOPS,    654.88 GOPS
477   72.98 ms run,    3.74 ms python,   69.24 ms CUDA,  590.83 loss, 0.002358 LR, 2.09 GB used,   8973.45 GFLOPS,    654.88 GOPS
478   74.13 ms run,    3.76 ms python,   70.37 ms CUDA,  585.50 loss, 0.002354 LR, 2.09 GB used,   8834.70 GFLOPS,    654.88 GOPS
479   72.61 ms run,    3.83 ms python,   68.78 ms CUDA,  566.37 loss, 0.002349 LR, 2.09 GB used,   9019.44 GFLOPS,    654.88 GOPS
480   73.42 ms run,    3.86 ms python,   69.55 ms CUDA,  600.25 loss, 0.002345 LR, 2.09 GB used,   8920.08 GFLOPS,    654.88 GOPS
481   74.11 ms run,    3.82 ms python,   70.29 ms CUDA,  574.42 loss, 0.002341 LR, 2.09 GB used,   8836.81 GFLOPS,    654.88 GOPS
482   72.41 ms run,    3.67 ms python,   68.74 ms CUDA,  571.91 loss, 0.002336 LR, 2.09 GB used,   9044.22 GFLOPS,    654.88 GOPS
483   72.99 ms run,    3.83 ms python,   69.16 ms CUDA,  590.97 loss, 0.002332 LR, 2.09 GB used,   8971.73 GFLOPS,    654.88 GOPS
484   74.22 ms run,    3.79 ms python,   70.43 ms CUDA,  579.70 loss, 0.002328 LR, 2.09 GB used,   8823.84 GFLOPS,    654.88 GOPS
485   72.83 ms run,    3.88 ms python,   68.95 ms CUDA,  583.69 loss, 0.002323 LR, 2.09 GB used,   8991.30 GFLOPS,    654.88 GOPS
486   73.01 ms run,    3.83 ms python,   69.17 ms CUDA,  587.43 loss, 0.002319 LR, 2.09 GB used,   8969.98 GFLOPS,    654.88 GOPS
487   74.28 ms run,    3.82 ms python,   70.46 ms CUDA,  572.11 loss, 0.002315 LR, 2.09 GB used,   8815.83 GFLOPS,    654.88 GOPS
488   72.60 ms run,    3.77 ms python,   68.83 ms CUDA,  577.62 loss, 0.002310 LR, 2.09 GB used,   9020.32 GFLOPS,    654.88 GOPS
489   73.53 ms run,    3.78 ms python,   69.75 ms CUDA,  548.55 loss, 0.002306 LR, 2.09 GB used,   8906.12 GFLOPS,    654.88 GOPS
shuffling training dataset in 1868.01 ms (epoch=5)
490 1936.37 ms run, 1872.57 ms python,   63.79 ms CUDA,  580.23 loss, 0.002301 LR, 2.09 GB used,    338.97 GFLOPS,    656.38 GOPS
491   73.79 ms run,    4.23 ms python,   69.56 ms CUDA,  579.11 loss, 0.002297 LR, 2.09 GB used,   8874.77 GFLOPS,    654.88 GOPS
492   72.38 ms run,    3.95 ms python,   68.44 ms CUDA,  553.12 loss, 0.002293 LR, 2.09 GB used,   9047.44 GFLOPS,    654.88 GOPS
493   73.35 ms run,    4.07 ms python,   69.28 ms CUDA,  561.90 loss, 0.002288 LR, 2.09 GB used,   8928.05 GFLOPS,    654.88 GOPS
494   73.42 ms run,    4.03 ms python,   69.39 ms CUDA,  564.42 loss, 0.002284 LR, 2.09 GB used,   8919.76 GFLOPS,    654.88 GOPS
495   72.63 ms run,    4.03 ms python,   68.60 ms CUDA,  562.41 loss, 0.002280 LR, 2.09 GB used,   9016.06 GFLOPS,    654.88 GOPS
496   73.37 ms run,    4.00 ms python,   69.37 ms CUDA,  555.25 loss, 0.002275 LR, 2.09 GB used,   8925.95 GFLOPS,    654.88 GOPS
497   72.58 ms run,    3.90 ms python,   68.68 ms CUDA,  554.89 loss, 0.002271 LR, 2.09 GB used,   9023.16 GFLOPS,    654.88 GOPS
498   72.89 ms run,    3.97 ms python,   68.93 ms CUDA,  571.41 loss, 0.002267 LR, 2.09 GB used,   8984.33 GFLOPS,    654.88 GOPS
499   72.98 ms run,    3.81 ms python,   69.17 ms CUDA,  588.99 loss, 0.002262 LR, 2.09 GB used,   8972.87 GFLOPS,    654.88 GOPS
500   72.32 ms run,    3.93 ms python,   68.39 ms CUDA,  554.64 loss, 0.002258 LR, 2.09 GB used,   9054.94 GFLOPS,    654.88 GOPS
501   72.67 ms run,    3.85 ms python,   68.82 ms CUDA,  539.76 loss, 0.002254 LR, 2.09 GB used,   9011.93 GFLOPS,    654.88 GOPS
502   73.95 ms run,    3.90 ms python,   70.06 ms CUDA,  568.41 loss, 0.002249 LR, 2.09 GB used,   8855.61 GFLOPS,    654.88 GOPS
503   72.62 ms run,    3.63 ms python,   68.99 ms CUDA,  568.70 loss, 0.002245 LR, 2.09 GB used,   9018.47 GFLOPS,    654.88 GOPS
504   73.01 ms run,    3.84 ms python,   69.16 ms CUDA,  559.90 loss, 0.002241 LR, 2.09 GB used,   8970.25 GFLOPS,    654.88 GOPS
505   74.24 ms run,    3.75 ms python,   70.49 ms CUDA,  561.86 loss, 0.002236 LR, 2.09 GB used,   8821.02 GFLOPS,    654.88 GOPS
506   72.98 ms run,    3.91 ms python,   69.07 ms CUDA,  572.98 loss, 0.002232 LR, 2.09 GB used,   8973.78 GFLOPS,    654.88 GOPS
507   73.57 ms run,    3.89 ms python,   69.67 ms CUDA,  558.35 loss, 0.002227 LR, 2.09 GB used,   8901.90 GFLOPS,    654.88 GOPS
508   73.83 ms run,    3.72 ms python,   70.11 ms CUDA,  565.17 loss, 0.002223 LR, 2.09 GB used,   8870.46 GFLOPS,    654.88 GOPS
509   72.61 ms run,    3.92 ms python,   68.69 ms CUDA,  565.83 loss, 0.002219 LR, 2.09 GB used,   9019.44 GFLOPS,    654.88 GOPS
510   73.44 ms run,    3.90 ms python,   69.54 ms CUDA,  577.31 loss, 0.002214 LR, 2.09 GB used,   8917.43 GFLOPS,    654.88 GOPS
511   73.51 ms run,    3.89 ms python,   69.62 ms CUDA,  570.44 loss, 0.002210 LR, 2.09 GB used,   8908.67 GFLOPS,    654.88 GOPS
512   72.58 ms run,    3.84 ms python,   68.73 ms CUDA,  564.14 loss, 0.002206 LR, 2.09 GB used,   9023.45 GFLOPS,    654.88 GOPS
513   73.22 ms run,    3.85 ms python,   69.37 ms CUDA,  588.04 loss, 0.002201 LR, 2.09 GB used,   8943.40 GFLOPS,    654.88 GOPS
514   74.14 ms run,    3.62 ms python,   70.51 ms CUDA,  582.62 loss, 0.002197 LR, 2.09 GB used,   8833.36 GFLOPS,    654.88 GOPS
515   72.82 ms run,    3.89 ms python,   68.93 ms CUDA,  584.50 loss, 0.002193 LR, 2.09 GB used,   8993.11 GFLOPS,    654.88 GOPS
516   73.24 ms run,    3.85 ms python,   69.39 ms CUDA,  566.54 loss, 0.002188 LR, 2.09 GB used,   8941.93 GFLOPS,    654.88 GOPS
