shuffling training dataset in 2665.80 ms (epoch=0)
  0 7268.54 ms run, 7267.57 ms python,    0.97 ms CUDA, 1185.37 loss, 0.000015 LR, 0.89 GB used,     90.56 GFLOPS,    658.26 GOPS
344   72.85 ms run,    3.91 ms python,   68.93 ms CUDA,  588.01 loss, 0.002937 LR, 2.09 GB used,   8989.90 GFLOPS,    654.88 GOPS
345   73.63 ms run,    3.91 ms python,   69.72 ms CUDA,  583.61 loss, 0.002933 LR, 2.09 GB used,   8894.18 GFLOPS,    654.88 GOPS
346   73.59 ms run,    3.87 ms python,   69.72 ms CUDA,  600.47 loss, 0.002928 LR, 2.09 GB used,   8898.80 GFLOPS,    654.88 GOPS
347   72.64 ms run,    3.88 ms python,   68.75 ms CUDA,  612.07 loss, 0.002924 LR, 2.09 GB used,   9016.01 GFLOPS,    654.88 GOPS
348   73.67 ms run,    3.92 ms python,   69.75 ms CUDA,  601.80 loss, 0.002920 LR, 2.09 GB used,   8889.71 GFLOPS,    654.88 GOPS
349   74.01 ms run,    3.87 ms python,   70.15 ms CUDA,  604.02 loss, 0.002915 LR, 2.09 GB used,   8848.19 GFLOPS,    654.88 GOPS
350   72.50 ms run,    3.81 ms python,   68.69 ms CUDA,  603.20 loss, 0.002911 LR, 2.09 GB used,   9032.64 GFLOPS,    654.88 GOPS
351   73.34 ms run,    3.95 ms python,   69.39 ms CUDA,  613.45 loss, 0.002906 LR, 2.09 GB used,   8929.76 GFLOPS,    654.88 GOPS
352   73.94 ms run,    3.85 ms python,   70.09 ms CUDA,  627.32 loss, 0.002902 LR, 2.09 GB used,   8856.79 GFLOPS,    654.88 GOPS
353   72.66 ms run,    3.89 ms python,   68.77 ms CUDA,  612.26 loss, 0.002898 LR, 2.09 GB used,   9012.89 GFLOPS,    654.88 GOPS
354   73.64 ms run,    3.87 ms python,   69.77 ms CUDA,  610.07 loss, 0.002893 LR, 2.09 GB used,   8892.78 GFLOPS,    654.88 GOPS
355   73.99 ms run,    3.88 ms python,   70.11 ms CUDA,  597.68 loss, 0.002889 LR, 2.09 GB used,   8851.30 GFLOPS,    654.88 GOPS
356   72.49 ms run,    3.62 ms python,   68.86 ms CUDA,  589.40 loss, 0.002885 LR, 2.09 GB used,   9034.42 GFLOPS,    654.88 GOPS
357   73.58 ms run,    3.81 ms python,   69.77 ms CUDA,  596.62 loss, 0.002880 LR, 2.09 GB used,   8900.11 GFLOPS,    654.88 GOPS
358   73.69 ms run,    3.83 ms python,   69.86 ms CUDA,  600.31 loss, 0.002876 LR, 2.09 GB used,   8887.23 GFLOPS,    654.88 GOPS
359   72.64 ms run,    3.91 ms python,   68.73 ms CUDA,  621.06 loss, 0.002872 LR, 2.09 GB used,   9015.98 GFLOPS,    654.88 GOPS
360   73.08 ms run,    3.83 ms python,   69.25 ms CUDA,  613.67 loss, 0.002867 LR, 2.09 GB used,   8960.89 GFLOPS,    654.88 GOPS
361   73.71 ms run,    3.78 ms python,   69.94 ms CUDA,  618.66 loss, 0.002863 LR, 2.09 GB used,   8884.02 GFLOPS,    654.88 GOPS
362   72.65 ms run,    3.82 ms python,   68.82 ms CUDA,  579.95 loss, 0.002859 LR, 2.09 GB used,   9014.66 GFLOPS,    654.88 GOPS
363   73.56 ms run,    3.79 ms python,   69.77 ms CUDA,  606.75 loss, 0.002854 LR, 2.09 GB used,   8902.29 GFLOPS,    654.88 GOPS
364   74.12 ms run,    3.88 ms python,   70.24 ms CUDA,  598.05 loss, 0.002850 LR, 2.09 GB used,   8835.60 GFLOPS,    654.88 GOPS
365   73.00 ms run,    3.90 ms python,   69.10 ms CUDA,  608.97 loss, 0.002846 LR, 2.09 GB used,   8970.58 GFLOPS,    654.88 GOPS
366   73.43 ms run,    3.78 ms python,   69.65 ms CUDA,  600.94 loss, 0.002841 LR, 2.09 GB used,   8918.76 GFLOPS,    654.88 GOPS
367   73.88 ms run,    3.83 ms python,   70.04 ms CUDA,  602.99 loss, 0.002837 LR, 2.09 GB used,   8864.66 GFLOPS,    654.88 GOPS
368   73.31 ms run,    3.84 ms python,   69.46 ms CUDA,  589.14 loss, 0.002832 LR, 2.09 GB used,   8933.60 GFLOPS,    654.88 GOPS
369   72.79 ms run,    3.83 ms python,   68.96 ms CUDA,  605.71 loss, 0.002828 LR, 2.09 GB used,   8996.34 GFLOPS,    654.88 GOPS
370   72.61 ms run,    3.86 ms python,   68.75 ms CUDA,  627.59 loss, 0.002824 LR, 2.09 GB used,   9018.81 GFLOPS,    654.88 GOPS
371   73.13 ms run,    3.92 ms python,   69.21 ms CUDA,  624.93 loss, 0.002819 LR, 2.09 GB used,   8955.12 GFLOPS,    654.88 GOPS
372   73.95 ms run,    3.90 ms python,   70.06 ms CUDA,  599.10 loss, 0.002815 LR, 2.09 GB used,   8855.10 GFLOPS,    654.88 GOPS
373   73.94 ms run,    3.94 ms python,   70.00 ms CUDA,  620.65 loss, 0.002811 LR, 2.09 GB used,   8857.12 GFLOPS,    654.88 GOPS
374   72.92 ms run,    3.88 ms python,   69.04 ms CUDA,  598.08 loss, 0.002806 LR, 2.09 GB used,   8980.44 GFLOPS,    654.88 GOPS
375   73.41 ms run,    3.81 ms python,   69.60 ms CUDA,  604.90 loss, 0.002802 LR, 2.09 GB used,   8920.75 GFLOPS,    654.88 GOPS
376   73.63 ms run,    3.93 ms python,   69.70 ms CUDA,  611.25 loss, 0.002798 LR, 2.09 GB used,   8894.18 GFLOPS,    654.88 GOPS
377   72.82 ms run,    3.84 ms python,   68.97 ms CUDA,  597.99 loss, 0.002793 LR, 2.09 GB used,   8993.43 GFLOPS,    654.88 GOPS
378   73.53 ms run,    3.89 ms python,   69.64 ms CUDA,  596.87 loss, 0.002789 LR, 2.09 GB used,   8906.09 GFLOPS,    654.88 GOPS
379   73.70 ms run,    3.87 ms python,   69.82 ms CUDA,  610.08 loss, 0.002785 LR, 2.09 GB used,   8886.30 GFLOPS,    654.88 GOPS
380   72.73 ms run,    3.77 ms python,   68.96 ms CUDA,  608.36 loss, 0.002780 LR, 2.09 GB used,   9003.79 GFLOPS,    654.88 GOPS
381   73.12 ms run,    3.87 ms python,   69.25 ms CUDA,  591.17 loss, 0.002776 LR, 2.09 GB used,   8955.71 GFLOPS,    654.88 GOPS
382   73.53 ms run,    3.77 ms python,   69.76 ms CUDA,  613.93 loss, 0.002772 LR, 2.09 GB used,   8906.26 GFLOPS,    654.88 GOPS
383   72.68 ms run,    3.85 ms python,   68.83 ms CUDA,  602.19 loss, 0.002767 LR, 2.09 GB used,   9010.60 GFLOPS,    654.88 GOPS
384   73.44 ms run,    3.96 ms python,   69.49 ms CUDA,  606.20 loss, 0.002763 LR, 2.09 GB used,   8916.65 GFLOPS,    654.88 GOPS
385   74.08 ms run,    3.94 ms python,   70.15 ms CUDA,  624.97 loss, 0.002758 LR, 2.09 GB used,   8839.89 GFLOPS,    654.88 GOPS
386   72.78 ms run,    3.90 ms python,   68.87 ms CUDA,  636.14 loss, 0.002754 LR, 2.09 GB used,   8998.23 GFLOPS,    654.88 GOPS
387   73.60 ms run,    3.86 ms python,   69.74 ms CUDA,  614.87 loss, 0.002750 LR, 2.09 GB used,   8897.61 GFLOPS,    654.88 GOPS
388   73.68 ms run,    3.62 ms python,   70.06 ms CUDA,  635.63 loss, 0.002745 LR, 2.09 GB used,   8887.63 GFLOPS,    654.88 GOPS
389   72.62 ms run,    3.83 ms python,   68.79 ms CUDA,  602.44 loss, 0.002741 LR, 2.09 GB used,   9018.12 GFLOPS,    654.88 GOPS
390   73.32 ms run,    3.83 ms python,   69.49 ms CUDA,  606.50 loss, 0.002737 LR, 2.09 GB used,   8931.94 GFLOPS,    654.88 GOPS
391   73.54 ms run,    3.83 ms python,   69.71 ms CUDA,  570.12 loss, 0.002732 LR, 2.09 GB used,   8904.62 GFLOPS,    654.88 GOPS
shuffling training dataset in 1852.64 ms (epoch=4)
392 1921.08 ms run, 1857.09 ms python,   63.98 ms CUDA,  586.85 loss, 0.002728 LR, 2.09 GB used,    341.67 GFLOPS,    656.38 GOPS
393   72.83 ms run,    4.22 ms python,   68.61 ms CUDA,  573.91 loss, 0.002724 LR, 2.09 GB used,   8991.99 GFLOPS,    654.88 GOPS
394   72.46 ms run,    4.06 ms python,   68.40 ms CUDA,  578.72 loss, 0.002719 LR, 2.09 GB used,   9038.02 GFLOPS,    654.88 GOPS
395   73.25 ms run,    3.92 ms python,   69.32 ms CUDA,  591.80 loss, 0.002715 LR, 2.09 GB used,   8940.91 GFLOPS,    654.88 GOPS
396   72.67 ms run,    3.98 ms python,   68.69 ms CUDA,  584.03 loss, 0.002711 LR, 2.09 GB used,   9011.54 GFLOPS,    654.88 GOPS
397   73.20 ms run,    3.95 ms python,   69.26 ms CUDA,  574.67 loss, 0.002706 LR, 2.09 GB used,   8946.05 GFLOPS,    654.88 GOPS
398   73.48 ms run,    3.97 ms python,   69.51 ms CUDA,  598.64 loss, 0.002702 LR, 2.09 GB used,   8912.57 GFLOPS,    654.88 GOPS
399   72.87 ms run,    3.87 ms python,   69.00 ms CUDA,  608.16 loss, 0.002698 LR, 2.09 GB used,   8987.12 GFLOPS,    654.88 GOPS
400   73.48 ms run,    3.94 ms python,   69.54 ms CUDA,  586.11 loss, 0.002693 LR, 2.09 GB used,   8911.74 GFLOPS,    654.88 GOPS
401   73.84 ms run,    3.94 ms python,   69.89 ms CUDA,  593.68 loss, 0.002689 LR, 2.09 GB used,   8869.46 GFLOPS,    654.88 GOPS
402   72.67 ms run,    3.96 ms python,   68.71 ms CUDA,  587.43 loss, 0.002684 LR, 2.09 GB used,   9011.38 GFLOPS,    654.88 GOPS
403   73.86 ms run,    3.99 ms python,   69.86 ms CUDA,  613.52 loss, 0.002680 LR, 2.09 GB used,   8866.87 GFLOPS,    654.88 GOPS
404   73.75 ms run,    3.97 ms python,   69.77 ms CUDA,  587.10 loss, 0.002676 LR, 2.09 GB used,   8880.20 GFLOPS,    654.88 GOPS
405   72.81 ms run,    3.95 ms python,   68.87 ms CUDA,  592.48 loss, 0.002671 LR, 2.09 GB used,   8994.00 GFLOPS,    654.88 GOPS
406   73.29 ms run,    4.03 ms python,   69.27 ms CUDA,  582.85 loss, 0.002667 LR, 2.09 GB used,   8934.96 GFLOPS,    654.88 GOPS
407   73.74 ms run,    3.96 ms python,   69.78 ms CUDA,  591.81 loss, 0.002663 LR, 2.09 GB used,   8880.66 GFLOPS,    654.88 GOPS
408   72.64 ms run,    3.94 ms python,   68.70 ms CUDA,  576.70 loss, 0.002658 LR, 2.09 GB used,   9015.49 GFLOPS,    654.88 GOPS
409   73.49 ms run,    3.90 ms python,   69.58 ms CUDA,  593.23 loss, 0.002654 LR, 2.09 GB used,   8911.69 GFLOPS,    654.88 GOPS
410   73.67 ms run,    3.86 ms python,   69.80 ms CUDA,  590.16 loss, 0.002650 LR, 2.09 GB used,   8889.78 GFLOPS,    654.88 GOPS
411   72.66 ms run,    3.91 ms python,   68.74 ms CUDA,  601.15 loss, 0.002645 LR, 2.09 GB used,   9013.39 GFLOPS,    654.88 GOPS
412   73.19 ms run,    3.92 ms python,   69.27 ms CUDA,  580.86 loss, 0.002641 LR, 2.09 GB used,   8947.06 GFLOPS,    654.88 GOPS
413   73.98 ms run,    3.95 ms python,   70.03 ms CUDA,  573.62 loss, 0.002637 LR, 2.09 GB used,   8851.54 GFLOPS,    654.88 GOPS
414   72.71 ms run,    3.92 ms python,   68.79 ms CUDA,  593.26 loss, 0.002632 LR, 2.09 GB used,   9007.21 GFLOPS,    654.88 GOPS
415   73.25 ms run,    3.92 ms python,   69.33 ms CUDA,  584.34 loss, 0.002628 LR, 2.09 GB used,   8940.61 GFLOPS,    654.88 GOPS
416   73.70 ms run,    3.75 ms python,   69.95 ms CUDA,  595.91 loss, 0.002624 LR, 2.09 GB used,   8885.30 GFLOPS,    654.88 GOPS
417   72.95 ms run,    3.91 ms python,   69.04 ms CUDA,  570.49 loss, 0.002619 LR, 2.09 GB used,   8977.31 GFLOPS,    654.88 GOPS
418   73.46 ms run,    3.91 ms python,   69.55 ms CUDA,  582.97 loss, 0.002615 LR, 2.09 GB used,   8915.14 GFLOPS,    654.88 GOPS
419   73.59 ms run,    3.88 ms python,   69.71 ms CUDA,  570.28 loss, 0.002610 LR, 2.09 GB used,   8898.63 GFLOPS,    654.88 GOPS
420   72.67 ms run,    3.88 ms python,   68.80 ms CUDA,  572.05 loss, 0.002606 LR, 2.09 GB used,   9011.23 GFLOPS,    654.88 GOPS
421   73.50 ms run,    3.89 ms python,   69.62 ms CUDA,  589.74 loss, 0.002602 LR, 2.09 GB used,   8909.48 GFLOPS,    654.88 GOPS
422   74.02 ms run,    3.87 ms python,   70.15 ms CUDA,  600.41 loss, 0.002597 LR, 2.09 GB used,   8847.71 GFLOPS,    654.88 GOPS
423   71.70 ms run,    3.88 ms python,   67.82 ms CUDA,  588.98 loss, 0.002593 LR, 2.09 GB used,   9133.19 GFLOPS,    654.88 GOPS
424   70.35 ms run,    3.86 ms python,   66.49 ms CUDA,  586.81 loss, 0.002589 LR, 2.09 GB used,   9309.24 GFLOPS,    654.88 GOPS
425   73.47 ms run,    3.73 ms python,   69.74 ms CUDA,  577.34 loss, 0.002584 LR, 2.09 GB used,   8913.64 GFLOPS,    654.88 GOPS
426   73.21 ms run,    3.88 ms python,   69.33 ms CUDA,  604.77 loss, 0.002580 LR, 2.09 GB used,   8945.28 GFLOPS,    654.88 GOPS
427   73.57 ms run,    3.77 ms python,   69.80 ms CUDA,  587.11 loss, 0.002576 LR, 2.09 GB used,   8901.54 GFLOPS,    654.88 GOPS
428   74.72 ms run,    3.93 ms python,   70.79 ms CUDA,  597.45 loss, 0.002571 LR, 2.09 GB used,   8764.58 GFLOPS,    654.88 GOPS
429   73.71 ms run,    3.92 ms python,   69.79 ms CUDA,  613.60 loss, 0.002567 LR, 2.09 GB used,   8884.21 GFLOPS,    654.88 GOPS
430   74.35 ms run,    3.86 ms python,   70.50 ms CUDA,  600.59 loss, 0.002563 LR, 2.09 GB used,   8807.48 GFLOPS,    654.88 GOPS
431   74.63 ms run,    3.88 ms python,   70.75 ms CUDA,  602.25 loss, 0.002558 LR, 2.09 GB used,   8775.38 GFLOPS,    654.88 GOPS
432   72.97 ms run,    3.79 ms python,   69.17 ms CUDA,  599.66 loss, 0.002554 LR, 2.09 GB used,   8975.04 GFLOPS,    654.88 GOPS
433   73.54 ms run,    3.89 ms python,   69.66 ms CUDA,  595.72 loss, 0.002550 LR, 2.09 GB used,   8904.69 GFLOPS,    654.88 GOPS
434   73.73 ms run,    3.91 ms python,   69.82 ms CUDA,  606.91 loss, 0.002545 LR, 2.09 GB used,   8881.76 GFLOPS,    654.88 GOPS
435   72.78 ms run,    3.87 ms python,   68.91 ms CUDA,  597.39 loss, 0.002541 LR, 2.09 GB used,   8997.56 GFLOPS,    654.88 GOPS
436   73.28 ms run,    3.87 ms python,   69.41 ms CUDA,  584.48 loss, 0.002536 LR, 2.09 GB used,   8937.04 GFLOPS,    654.88 GOPS
437   73.90 ms run,    3.87 ms python,   70.02 ms CUDA,  576.12 loss, 0.002532 LR, 2.09 GB used,   8862.18 GFLOPS,    654.88 GOPS
438   72.60 ms run,    3.91 ms python,   68.69 ms CUDA,  597.29 loss, 0.002528 LR, 2.09 GB used,   9020.58 GFLOPS,    654.88 GOPS
439   73.45 ms run,    3.82 ms python,   69.63 ms CUDA,  598.15 loss, 0.002523 LR, 2.09 GB used,   8915.72 GFLOPS,    654.88 GOPS
440   73.87 ms run,    3.77 ms python,   70.10 ms CUDA,  598.03 loss, 0.002519 LR, 2.09 GB used,   8865.57 GFLOPS,    654.88 GOPS
441   72.71 ms run,    3.86 ms python,   68.86 ms CUDA,  590.29 loss, 0.002515 LR, 2.09 GB used,   9006.28 GFLOPS,    654.88 GOPS
442   73.61 ms run,    3.91 ms python,   69.71 ms CUDA,  591.03 loss, 0.002510 LR, 2.09 GB used,   8896.26 GFLOPS,    654.88 GOPS
443   73.76 ms run,    3.90 ms python,   69.87 ms CUDA,  582.47 loss, 0.002506 LR, 2.09 GB used,   8878.18 GFLOPS,    654.88 GOPS
444   72.82 ms run,    3.87 ms python,   68.95 ms CUDA,  581.98 loss, 0.002502 LR, 2.09 GB used,   8993.00 GFLOPS,    654.88 GOPS
445   73.63 ms run,    3.85 ms python,   69.78 ms CUDA,  582.62 loss, 0.002497 LR, 2.09 GB used,   8894.05 GFLOPS,    654.88 GOPS
446   73.75 ms run,    3.77 ms python,   69.98 ms CUDA,  590.79 loss, 0.002493 LR, 2.09 GB used,   8879.80 GFLOPS,    654.88 GOPS
447   73.18 ms run,    3.94 ms python,   69.24 ms CUDA,  583.76 loss, 0.002489 LR, 2.09 GB used,   8948.86 GFLOPS,    654.88 GOPS
448   73.52 ms run,    3.96 ms python,   69.56 ms CUDA,  588.88 loss, 0.002484 LR, 2.09 GB used,   8907.89 GFLOPS,    654.88 GOPS
449   73.68 ms run,    3.99 ms python,   69.69 ms CUDA,  590.20 loss, 0.002480 LR, 2.09 GB used,   8887.86 GFLOPS,    654.88 GOPS
450   72.91 ms run,    3.78 ms python,   69.12 ms CUDA,  594.90 loss, 0.002476 LR, 2.09 GB used,   8982.26 GFLOPS,    654.88 GOPS
451   72.97 ms run,    3.87 ms python,   69.10 ms CUDA,  583.62 loss, 0.002471 LR, 2.09 GB used,   8974.55 GFLOPS,    654.88 GOPS
452   73.72 ms run,    3.82 ms python,   69.91 ms CUDA,  570.29 loss, 0.002467 LR, 2.09 GB used,   8883.14 GFLOPS,    654.88 GOPS
453   72.93 ms run,    3.85 ms python,   69.08 ms CUDA,  572.93 loss, 0.002463 LR, 2.09 GB used,   8978.95 GFLOPS,    654.88 GOPS
454   73.42 ms run,    3.93 ms python,   69.48 ms CUDA,  571.07 loss, 0.002458 LR, 2.09 GB used,   8920.02 GFLOPS,    654.88 GOPS
455   73.68 ms run,    3.79 ms python,   69.89 ms CUDA,  598.39 loss, 0.002454 LR, 2.09 GB used,   8888.02 GFLOPS,    654.88 GOPS
456   73.31 ms run,    3.92 ms python,   69.39 ms CUDA,  581.79 loss, 0.002449 LR, 2.09 GB used,   8933.45 GFLOPS,    654.88 GOPS
457   73.35 ms run,    3.92 ms python,   69.43 ms CUDA,  596.59 loss, 0.002445 LR, 2.09 GB used,   8927.60 GFLOPS,    654.88 GOPS
458   73.76 ms run,    3.89 ms python,   69.87 ms CUDA,  598.28 loss, 0.002441 LR, 2.09 GB used,   8878.55 GFLOPS,    654.88 GOPS
459   73.19 ms run,    3.67 ms python,   69.53 ms CUDA,  586.42 loss, 0.002436 LR, 2.09 GB used,   8947.20 GFLOPS,    654.88 GOPS
460   73.28 ms run,    3.98 ms python,   69.29 ms CUDA,  577.65 loss, 0.002432 LR, 2.09 GB used,   8936.95 GFLOPS,    654.88 GOPS
461   73.51 ms run,    3.74 ms python,   69.77 ms CUDA,  584.62 loss, 0.002428 LR, 2.09 GB used,   8908.54 GFLOPS,    654.88 GOPS
462   73.66 ms run,    3.85 ms python,   69.80 ms CUDA,  597.61 loss, 0.002423 LR, 2.09 GB used,   8890.86 GFLOPS,    654.88 GOPS
463   73.58 ms run,    3.88 ms python,   69.70 ms CUDA,  591.40 loss, 0.002419 LR, 2.09 GB used,   8899.83 GFLOPS,    654.88 GOPS
464   73.74 ms run,    3.87 ms python,   69.87 ms CUDA,  566.19 loss, 0.002415 LR, 2.09 GB used,   8881.22 GFLOPS,    654.88 GOPS
465   74.27 ms run,    3.96 ms python,   70.31 ms CUDA,  602.96 loss, 0.002410 LR, 2.09 GB used,   8817.60 GFLOPS,    654.88 GOPS
466   73.55 ms run,    3.89 ms python,   69.66 ms CUDA,  574.57 loss, 0.002406 LR, 2.09 GB used,   8903.35 GFLOPS,    654.88 GOPS
467   74.24 ms run,    3.90 ms python,   70.34 ms CUDA,  591.20 loss, 0.002402 LR, 2.09 GB used,   8821.43 GFLOPS,    654.88 GOPS
468   74.93 ms run,    3.89 ms python,   71.05 ms CUDA,  584.58 loss, 0.002397 LR, 2.09 GB used,   8739.36 GFLOPS,    654.88 GOPS
469   73.12 ms run,    3.96 ms python,   69.16 ms CUDA,  590.05 loss, 0.002393 LR, 2.09 GB used,   8955.65 GFLOPS,    654.88 GOPS
470   73.62 ms run,    3.91 ms python,   69.71 ms CUDA,  605.88 loss, 0.002389 LR, 2.09 GB used,   8895.23 GFLOPS,    654.88 GOPS
471   73.95 ms run,    3.95 ms python,   70.00 ms CUDA,  585.18 loss, 0.002384 LR, 2.09 GB used,   8855.72 GFLOPS,    654.88 GOPS
472   72.80 ms run,    3.66 ms python,   69.14 ms CUDA,  602.19 loss, 0.002380 LR, 2.09 GB used,   8995.89 GFLOPS,    654.88 GOPS
473   73.42 ms run,    3.85 ms python,   69.57 ms CUDA,  567.68 loss, 0.002375 LR, 2.09 GB used,   8919.68 GFLOPS,    654.88 GOPS
474   73.88 ms run,    3.63 ms python,   70.25 ms CUDA,  571.28 loss, 0.002371 LR, 2.09 GB used,   8864.46 GFLOPS,    654.88 GOPS
475   72.73 ms run,    3.80 ms python,   68.93 ms CUDA,  577.34 loss, 0.002367 LR, 2.09 GB used,   9003.93 GFLOPS,    654.88 GOPS
476   73.66 ms run,    3.88 ms python,   69.78 ms CUDA,  575.31 loss, 0.002362 LR, 2.09 GB used,   8890.49 GFLOPS,    654.88 GOPS
477   73.76 ms run,    3.89 ms python,   69.88 ms CUDA,  590.83 loss, 0.002358 LR, 2.09 GB used,   8877.96 GFLOPS,    654.88 GOPS
478   73.13 ms run,    3.83 ms python,   69.30 ms CUDA,  585.50 loss, 0.002354 LR, 2.09 GB used,   8954.97 GFLOPS,    654.88 GOPS
479   73.51 ms run,    3.88 ms python,   69.63 ms CUDA,  566.37 loss, 0.002349 LR, 2.09 GB used,   8908.77 GFLOPS,    654.88 GOPS
480   73.66 ms run,    3.74 ms python,   69.92 ms CUDA,  600.25 loss, 0.002345 LR, 2.09 GB used,   8891.04 GFLOPS,    654.88 GOPS
481   73.05 ms run,    3.87 ms python,   69.18 ms CUDA,  574.42 loss, 0.002341 LR, 2.09 GB used,   8964.44 GFLOPS,    654.88 GOPS
482   73.49 ms run,    3.83 ms python,   69.66 ms CUDA,  571.91 loss, 0.002336 LR, 2.09 GB used,   8910.88 GFLOPS,    654.88 GOPS
483   73.54 ms run,    3.90 ms python,   69.64 ms CUDA,  590.97 loss, 0.002332 LR, 2.09 GB used,   8904.57 GFLOPS,    654.88 GOPS
484   73.31 ms run,    3.88 ms python,   69.43 ms CUDA,  579.70 loss, 0.002328 LR, 2.09 GB used,   8933.09 GFLOPS,    654.88 GOPS
485   73.49 ms run,    3.87 ms python,   69.62 ms CUDA,  583.69 loss, 0.002323 LR, 2.09 GB used,   8910.90 GFLOPS,    654.88 GOPS
486   73.80 ms run,    3.73 ms python,   70.07 ms CUDA,  587.43 loss, 0.002319 LR, 2.09 GB used,   8873.99 GFLOPS,    654.88 GOPS
487   74.21 ms run,    3.83 ms python,   70.38 ms CUDA,  572.11 loss, 0.002315 LR, 2.09 GB used,   8824.52 GFLOPS,    654.88 GOPS
488   73.54 ms run,    3.93 ms python,   69.61 ms CUDA,  577.62 loss, 0.002310 LR, 2.09 GB used,   8904.92 GFLOPS,    654.88 GOPS
489   74.32 ms run,    3.83 ms python,   70.48 ms CUDA,  548.55 loss, 0.002306 LR, 2.09 GB used,   8812.00 GFLOPS,    654.88 GOPS
shuffling training dataset in 1859.95 ms (epoch=5)
490 1928.81 ms run, 1864.39 ms python,   64.42 ms CUDA,  580.23 loss, 0.002301 LR, 2.09 GB used,    340.30 GFLOPS,    656.38 GOPS
491   72.69 ms run,    4.24 ms python,   68.45 ms CUDA,  579.11 loss, 0.002297 LR, 2.09 GB used,   9008.81 GFLOPS,    654.88 GOPS
492   73.69 ms run,    4.06 ms python,   69.63 ms CUDA,  553.12 loss, 0.002293 LR, 2.09 GB used,   8886.56 GFLOPS,    654.88 GOPS
493   72.00 ms run,    4.07 ms python,   67.94 ms CUDA,  561.90 loss, 0.002288 LR, 2.09 GB used,   9095.36 GFLOPS,    654.88 GOPS
494   73.60 ms run,    4.03 ms python,   69.56 ms CUDA,  564.42 loss, 0.002284 LR, 2.09 GB used,   8898.30 GFLOPS,    654.88 GOPS
495   74.58 ms run,    3.77 ms python,   70.81 ms CUDA,  562.41 loss, 0.002280 LR, 2.09 GB used,   8780.38 GFLOPS,    654.88 GOPS
496   72.77 ms run,    4.01 ms python,   68.75 ms CUDA,  555.25 loss, 0.002275 LR, 2.09 GB used,   8999.70 GFLOPS,    654.88 GOPS
497   73.50 ms run,    3.94 ms python,   69.57 ms CUDA,  554.89 loss, 0.002271 LR, 2.09 GB used,   8909.79 GFLOPS,    654.88 GOPS
498   73.90 ms run,    4.00 ms python,   69.90 ms CUDA,  571.41 loss, 0.002267 LR, 2.09 GB used,   8861.83 GFLOPS,    654.88 GOPS
499   72.64 ms run,    3.72 ms python,   68.93 ms CUDA,  588.99 loss, 0.002262 LR, 2.09 GB used,   9014.95 GFLOPS,    654.88 GOPS
500   73.40 ms run,    3.92 ms python,   69.47 ms CUDA,  554.64 loss, 0.002258 LR, 2.09 GB used,   8922.49 GFLOPS,    654.88 GOPS
501   73.89 ms run,    3.93 ms python,   69.96 ms CUDA,  539.76 loss, 0.002254 LR, 2.09 GB used,   8862.85 GFLOPS,    654.88 GOPS
502   72.66 ms run,    4.00 ms python,   68.67 ms CUDA,  568.41 loss, 0.002249 LR, 2.09 GB used,   9012.57 GFLOPS,    654.88 GOPS
503   73.44 ms run,    3.87 ms python,   69.56 ms CUDA,  568.70 loss, 0.002245 LR, 2.09 GB used,   8917.79 GFLOPS,    654.88 GOPS
504   73.89 ms run,    3.86 ms python,   70.03 ms CUDA,  559.90 loss, 0.002241 LR, 2.09 GB used,   8863.12 GFLOPS,    654.88 GOPS
505   72.93 ms run,    3.94 ms python,   68.99 ms CUDA,  561.86 loss, 0.002236 LR, 2.09 GB used,   8979.51 GFLOPS,    654.88 GOPS
506   73.60 ms run,    3.89 ms python,   69.71 ms CUDA,  572.98 loss, 0.002232 LR, 2.09 GB used,   8897.80 GFLOPS,    654.88 GOPS
507   73.90 ms run,    3.88 ms python,   70.01 ms CUDA,  558.35 loss, 0.002227 LR, 2.09 GB used,   8862.28 GFLOPS,    654.88 GOPS
508   73.15 ms run,    3.87 ms python,   69.28 ms CUDA,  565.17 loss, 0.002223 LR, 2.09 GB used,   8952.74 GFLOPS,    654.88 GOPS
509   73.32 ms run,    3.91 ms python,   69.41 ms CUDA,  565.83 loss, 0.002219 LR, 2.09 GB used,   8931.82 GFLOPS,    654.88 GOPS
510   73.60 ms run,    3.88 ms python,   69.71 ms CUDA,  577.31 loss, 0.002214 LR, 2.09 GB used,   8898.12 GFLOPS,    654.88 GOPS
511   73.24 ms run,    3.92 ms python,   69.32 ms CUDA,  570.44 loss, 0.002210 LR, 2.09 GB used,   8941.18 GFLOPS,    654.88 GOPS
512   73.18 ms run,    3.93 ms python,   69.25 ms CUDA,  564.14 loss, 0.002206 LR, 2.09 GB used,   8948.99 GFLOPS,    654.88 GOPS
513   73.60 ms run,    3.92 ms python,   69.68 ms CUDA,  588.04 loss, 0.002201 LR, 2.09 GB used,   8897.45 GFLOPS,    654.88 GOPS
514   73.00 ms run,    3.83 ms python,   69.17 ms CUDA,  582.62 loss, 0.002197 LR, 2.09 GB used,   8971.25 GFLOPS,    654.88 GOPS
515   73.30 ms run,    3.81 ms python,   69.49 ms CUDA,  584.50 loss, 0.002193 LR, 2.09 GB used,   8934.19 GFLOPS,    654.88 GOPS
516   73.62 ms run,    3.91 ms python,   69.70 ms CUDA,  566.54 loss, 0.002188 LR, 2.09 GB used,   8895.94 GFLOPS,    654.88 GOPS
