shuffling training dataset in 2644.55 ms (epoch=0)
  0 7248.16 ms run, 7247.10 ms python,    1.06 ms CUDA, 1185.37 loss, 0.000015 LR, 0.89 GB used,     90.82 GFLOPS,    658.26 GOPS
344   73.49 ms run,    3.96 ms python,   69.54 ms CUDA,  588.01 loss, 0.002937 LR, 2.09 GB used,   8910.75 GFLOPS,    654.88 GOPS
345   72.71 ms run,    3.94 ms python,   68.77 ms CUDA,  583.61 loss, 0.002933 LR, 2.09 GB used,   9007.17 GFLOPS,    654.88 GOPS
346   73.67 ms run,    3.94 ms python,   69.74 ms CUDA,  600.47 loss, 0.002928 LR, 2.09 GB used,   8889.09 GFLOPS,    654.88 GOPS
347   73.72 ms run,    3.98 ms python,   69.74 ms CUDA,  612.07 loss, 0.002924 LR, 2.09 GB used,   8883.89 GFLOPS,    654.88 GOPS
348   72.74 ms run,    3.79 ms python,   68.95 ms CUDA,  601.80 loss, 0.002920 LR, 2.09 GB used,   9003.40 GFLOPS,    654.88 GOPS
349   73.53 ms run,    4.08 ms python,   69.45 ms CUDA,  604.02 loss, 0.002915 LR, 2.09 GB used,   8906.15 GFLOPS,    654.88 GOPS
350   73.57 ms run,    3.92 ms python,   69.65 ms CUDA,  603.20 loss, 0.002911 LR, 2.09 GB used,   8901.73 GFLOPS,    654.88 GOPS
351   72.94 ms run,    3.95 ms python,   68.99 ms CUDA,  613.45 loss, 0.002906 LR, 2.09 GB used,   8978.86 GFLOPS,    654.88 GOPS
352   73.42 ms run,    3.94 ms python,   69.48 ms CUDA,  627.32 loss, 0.002902 LR, 2.09 GB used,   8920.02 GFLOPS,    654.88 GOPS
353   73.76 ms run,    3.89 ms python,   69.86 ms CUDA,  612.26 loss, 0.002898 LR, 2.09 GB used,   8878.71 GFLOPS,    654.88 GOPS
354   73.14 ms run,    4.04 ms python,   69.11 ms CUDA,  610.07 loss, 0.002893 LR, 2.09 GB used,   8953.28 GFLOPS,    654.88 GOPS
355   73.18 ms run,    3.91 ms python,   69.27 ms CUDA,  597.68 loss, 0.002889 LR, 2.09 GB used,   8948.97 GFLOPS,    654.88 GOPS
356   73.78 ms run,    3.90 ms python,   69.88 ms CUDA,  589.40 loss, 0.002885 LR, 2.09 GB used,   8876.22 GFLOPS,    654.88 GOPS
357   72.79 ms run,    3.81 ms python,   68.98 ms CUDA,  596.62 loss, 0.002880 LR, 2.09 GB used,   8996.52 GFLOPS,    654.88 GOPS
358   73.48 ms run,    4.01 ms python,   69.47 ms CUDA,  600.31 loss, 0.002876 LR, 2.09 GB used,   8912.19 GFLOPS,    654.88 GOPS
359   73.62 ms run,    3.94 ms python,   69.68 ms CUDA,  621.06 loss, 0.002872 LR, 2.09 GB used,   8895.05 GFLOPS,    654.88 GOPS
360   72.77 ms run,    3.89 ms python,   68.87 ms CUDA,  613.67 loss, 0.002867 LR, 2.09 GB used,   8999.87 GFLOPS,    654.88 GOPS
361   73.40 ms run,    3.93 ms python,   69.47 ms CUDA,  618.66 loss, 0.002863 LR, 2.09 GB used,   8921.76 GFLOPS,    654.88 GOPS
362   73.70 ms run,    3.86 ms python,   69.83 ms CUDA,  579.95 loss, 0.002859 LR, 2.09 GB used,   8886.03 GFLOPS,    654.88 GOPS
363   72.82 ms run,    3.80 ms python,   69.02 ms CUDA,  606.75 loss, 0.002854 LR, 2.09 GB used,   8993.13 GFLOPS,    654.88 GOPS
364   73.63 ms run,    3.81 ms python,   69.82 ms CUDA,  598.05 loss, 0.002850 LR, 2.09 GB used,   8894.25 GFLOPS,    654.88 GOPS
365   73.54 ms run,    3.79 ms python,   69.75 ms CUDA,  608.97 loss, 0.002846 LR, 2.09 GB used,   8904.61 GFLOPS,    654.88 GOPS
366   72.72 ms run,    3.92 ms python,   68.80 ms CUDA,  600.94 loss, 0.002841 LR, 2.09 GB used,   9005.68 GFLOPS,    654.88 GOPS
367   73.20 ms run,    3.82 ms python,   69.38 ms CUDA,  602.99 loss, 0.002837 LR, 2.09 GB used,   8947.00 GFLOPS,    654.88 GOPS
368   73.91 ms run,    3.96 ms python,   69.95 ms CUDA,  589.14 loss, 0.002832 LR, 2.09 GB used,   8860.77 GFLOPS,    654.88 GOPS
369   72.92 ms run,    3.94 ms python,   68.97 ms CUDA,  605.71 loss, 0.002828 LR, 2.09 GB used,   8980.87 GFLOPS,    654.88 GOPS
370   73.29 ms run,    3.95 ms python,   69.34 ms CUDA,  627.59 loss, 0.002824 LR, 2.09 GB used,   8935.60 GFLOPS,    654.88 GOPS
371   73.78 ms run,    3.92 ms python,   69.86 ms CUDA,  624.93 loss, 0.002819 LR, 2.09 GB used,   8876.68 GFLOPS,    654.88 GOPS
372   72.87 ms run,    3.88 ms python,   68.99 ms CUDA,  599.10 loss, 0.002815 LR, 2.09 GB used,   8987.55 GFLOPS,    654.88 GOPS
373   73.18 ms run,    3.96 ms python,   69.22 ms CUDA,  620.65 loss, 0.002811 LR, 2.09 GB used,   8948.95 GFLOPS,    654.88 GOPS
374   73.82 ms run,    3.82 ms python,   70.00 ms CUDA,  598.08 loss, 0.002806 LR, 2.09 GB used,   8871.38 GFLOPS,    654.88 GOPS
375   72.79 ms run,    3.93 ms python,   68.86 ms CUDA,  604.90 loss, 0.002802 LR, 2.09 GB used,   8996.61 GFLOPS,    654.88 GOPS
376   73.63 ms run,    3.88 ms python,   69.75 ms CUDA,  611.25 loss, 0.002798 LR, 2.09 GB used,   8894.37 GFLOPS,    654.88 GOPS
377   73.83 ms run,    4.00 ms python,   69.83 ms CUDA,  597.99 loss, 0.002793 LR, 2.09 GB used,   8870.31 GFLOPS,    654.88 GOPS
378   72.84 ms run,    3.93 ms python,   68.91 ms CUDA,  596.87 loss, 0.002789 LR, 2.09 GB used,   8990.36 GFLOPS,    654.88 GOPS
379   73.49 ms run,    3.99 ms python,   69.50 ms CUDA,  610.08 loss, 0.002785 LR, 2.09 GB used,   8910.78 GFLOPS,    654.88 GOPS
380   73.56 ms run,    3.88 ms python,   69.68 ms CUDA,  608.36 loss, 0.002780 LR, 2.09 GB used,   8902.88 GFLOPS,    654.88 GOPS
381   73.28 ms run,    3.93 ms python,   69.34 ms CUDA,  591.17 loss, 0.002776 LR, 2.09 GB used,   8937.08 GFLOPS,    654.88 GOPS
382   73.35 ms run,    3.92 ms python,   69.43 ms CUDA,  613.93 loss, 0.002772 LR, 2.09 GB used,   8927.69 GFLOPS,    654.88 GOPS
383   73.59 ms run,    3.88 ms python,   69.71 ms CUDA,  602.19 loss, 0.002767 LR, 2.09 GB used,   8899.25 GFLOPS,    654.88 GOPS
384   73.15 ms run,    3.95 ms python,   69.20 ms CUDA,  606.20 loss, 0.002763 LR, 2.09 GB used,   8952.81 GFLOPS,    654.88 GOPS
385   73.20 ms run,    3.73 ms python,   69.48 ms CUDA,  624.97 loss, 0.002758 LR, 2.09 GB used,   8945.99 GFLOPS,    654.88 GOPS
386   73.54 ms run,    3.94 ms python,   69.60 ms CUDA,  636.14 loss, 0.002754 LR, 2.09 GB used,   8905.32 GFLOPS,    654.88 GOPS
387   73.21 ms run,    3.93 ms python,   69.28 ms CUDA,  614.87 loss, 0.002750 LR, 2.09 GB used,   8945.70 GFLOPS,    654.88 GOPS
388   73.46 ms run,    3.97 ms python,   69.50 ms CUDA,  635.63 loss, 0.002745 LR, 2.09 GB used,   8914.37 GFLOPS,    654.88 GOPS
389   73.72 ms run,    3.92 ms python,   69.80 ms CUDA,  602.44 loss, 0.002741 LR, 2.09 GB used,   8883.38 GFLOPS,    654.88 GOPS
390   73.86 ms run,    4.06 ms python,   69.80 ms CUDA,  606.50 loss, 0.002737 LR, 2.09 GB used,   8867.06 GFLOPS,    654.88 GOPS
391   73.56 ms run,    3.85 ms python,   69.71 ms CUDA,  570.12 loss, 0.002732 LR, 2.09 GB used,   8902.11 GFLOPS,    654.88 GOPS
shuffling training dataset in 1919.61 ms (epoch=4)
392 1988.78 ms run, 1924.06 ms python,   64.72 ms CUDA,  586.85 loss, 0.002728 LR, 2.09 GB used,    330.04 GFLOPS,    656.38 GOPS
393   72.21 ms run,    4.27 ms python,   67.94 ms CUDA,  573.91 loss, 0.002724 LR, 2.09 GB used,   9069.32 GFLOPS,    654.88 GOPS
394   73.98 ms run,    4.18 ms python,   69.80 ms CUDA,  578.72 loss, 0.002719 LR, 2.09 GB used,   8851.73 GFLOPS,    654.88 GOPS
395   74.54 ms run,    3.83 ms python,   70.71 ms CUDA,  591.80 loss, 0.002715 LR, 2.09 GB used,   8785.32 GFLOPS,    654.88 GOPS
396   73.18 ms run,    4.08 ms python,   69.11 ms CUDA,  584.03 loss, 0.002711 LR, 2.09 GB used,   8948.36 GFLOPS,    654.88 GOPS
397   73.83 ms run,    4.03 ms python,   69.80 ms CUDA,  574.67 loss, 0.002706 LR, 2.09 GB used,   8869.67 GFLOPS,    654.88 GOPS
398   74.11 ms run,    4.09 ms python,   70.02 ms CUDA,  598.64 loss, 0.002702 LR, 2.09 GB used,   8836.69 GFLOPS,    654.88 GOPS
399   72.78 ms run,    3.94 ms python,   68.85 ms CUDA,  608.16 loss, 0.002698 LR, 2.09 GB used,   8997.75 GFLOPS,    654.88 GOPS
400   73.72 ms run,    3.99 ms python,   69.73 ms CUDA,  586.11 loss, 0.002693 LR, 2.09 GB used,   8883.50 GFLOPS,    654.88 GOPS
401   73.79 ms run,    3.92 ms python,   69.87 ms CUDA,  593.68 loss, 0.002689 LR, 2.09 GB used,   8874.92 GFLOPS,    654.88 GOPS
402   73.20 ms run,    3.95 ms python,   69.25 ms CUDA,  587.43 loss, 0.002684 LR, 2.09 GB used,   8946.89 GFLOPS,    654.88 GOPS
403   73.29 ms run,    3.94 ms python,   69.35 ms CUDA,  613.52 loss, 0.002680 LR, 2.09 GB used,   8934.87 GFLOPS,    654.88 GOPS
404   73.53 ms run,    3.93 ms python,   69.60 ms CUDA,  587.10 loss, 0.002676 LR, 2.09 GB used,   8906.29 GFLOPS,    654.88 GOPS
405   73.29 ms run,    4.07 ms python,   69.22 ms CUDA,  592.48 loss, 0.002671 LR, 2.09 GB used,   8935.62 GFLOPS,    654.88 GOPS
406   73.45 ms run,    4.02 ms python,   69.43 ms CUDA,  582.85 loss, 0.002667 LR, 2.09 GB used,   8915.70 GFLOPS,    654.88 GOPS
407   73.58 ms run,    3.93 ms python,   69.65 ms CUDA,  591.81 loss, 0.002663 LR, 2.09 GB used,   8900.00 GFLOPS,    654.88 GOPS
408   72.91 ms run,    3.90 ms python,   69.01 ms CUDA,  576.70 loss, 0.002658 LR, 2.09 GB used,   8981.70 GFLOPS,    654.88 GOPS
409   73.37 ms run,    4.03 ms python,   69.34 ms CUDA,  593.23 loss, 0.002654 LR, 2.09 GB used,   8925.88 GFLOPS,    654.88 GOPS
410   73.58 ms run,    4.01 ms python,   69.57 ms CUDA,  590.16 loss, 0.002650 LR, 2.09 GB used,   8900.25 GFLOPS,    654.88 GOPS
411   73.27 ms run,    3.95 ms python,   69.32 ms CUDA,  601.15 loss, 0.002645 LR, 2.09 GB used,   8938.08 GFLOPS,    654.88 GOPS
412   72.94 ms run,    3.90 ms python,   69.05 ms CUDA,  580.86 loss, 0.002641 LR, 2.09 GB used,   8978.31 GFLOPS,    654.88 GOPS
413   72.13 ms run,    3.99 ms python,   68.15 ms CUDA,  573.62 loss, 0.002637 LR, 2.09 GB used,   9078.57 GFLOPS,    654.88 GOPS
414   73.10 ms run,    3.90 ms python,   69.20 ms CUDA,  593.26 loss, 0.002632 LR, 2.09 GB used,   8958.16 GFLOPS,    654.88 GOPS
415   73.77 ms run,    3.89 ms python,   69.88 ms CUDA,  584.34 loss, 0.002628 LR, 2.09 GB used,   8877.12 GFLOPS,    654.88 GOPS
416   74.07 ms run,    3.87 ms python,   70.20 ms CUDA,  595.91 loss, 0.002624 LR, 2.09 GB used,   8840.86 GFLOPS,    654.88 GOPS
417   72.72 ms run,    3.92 ms python,   68.80 ms CUDA,  570.49 loss, 0.002619 LR, 2.09 GB used,   9005.76 GFLOPS,    654.88 GOPS
418   73.56 ms run,    3.82 ms python,   69.74 ms CUDA,  582.97 loss, 0.002615 LR, 2.09 GB used,   8902.76 GFLOPS,    654.88 GOPS
419   73.76 ms run,    4.10 ms python,   69.67 ms CUDA,  570.28 loss, 0.002610 LR, 2.09 GB used,   8877.98 GFLOPS,    654.88 GOPS
420   72.70 ms run,    3.80 ms python,   68.91 ms CUDA,  572.05 loss, 0.002606 LR, 2.09 GB used,   9007.60 GFLOPS,    654.88 GOPS
421   73.42 ms run,    3.87 ms python,   69.55 ms CUDA,  589.74 loss, 0.002602 LR, 2.09 GB used,   8919.58 GFLOPS,    654.88 GOPS
422   73.85 ms run,    3.81 ms python,   70.05 ms CUDA,  600.41 loss, 0.002597 LR, 2.09 GB used,   8867.39 GFLOPS,    654.88 GOPS
423   73.00 ms run,    3.82 ms python,   69.18 ms CUDA,  588.98 loss, 0.002593 LR, 2.09 GB used,   8970.51 GFLOPS,    654.88 GOPS
424   73.67 ms run,    3.91 ms python,   69.77 ms CUDA,  586.81 loss, 0.002589 LR, 2.09 GB used,   8888.90 GFLOPS,    654.88 GOPS
425   73.34 ms run,    3.70 ms python,   69.64 ms CUDA,  577.34 loss, 0.002584 LR, 2.09 GB used,   8929.27 GFLOPS,    654.88 GOPS
426   72.92 ms run,    3.95 ms python,   68.97 ms CUDA,  604.77 loss, 0.002580 LR, 2.09 GB used,   8981.14 GFLOPS,    654.88 GOPS
427   73.32 ms run,    3.77 ms python,   69.55 ms CUDA,  587.11 loss, 0.002576 LR, 2.09 GB used,   8931.44 GFLOPS,    654.88 GOPS
428   73.74 ms run,    3.95 ms python,   69.79 ms CUDA,  597.45 loss, 0.002571 LR, 2.09 GB used,   8880.96 GFLOPS,    654.88 GOPS
429   73.11 ms run,    3.71 ms python,   69.39 ms CUDA,  613.60 loss, 0.002567 LR, 2.09 GB used,   8957.61 GFLOPS,    654.88 GOPS
430   73.24 ms run,    3.92 ms python,   69.32 ms CUDA,  600.59 loss, 0.002563 LR, 2.09 GB used,   8941.69 GFLOPS,    654.88 GOPS
431   73.65 ms run,    3.94 ms python,   69.72 ms CUDA,  602.25 loss, 0.002558 LR, 2.09 GB used,   8891.51 GFLOPS,    654.88 GOPS
432   73.62 ms run,    4.03 ms python,   69.60 ms CUDA,  599.66 loss, 0.002554 LR, 2.09 GB used,   8894.99 GFLOPS,    654.88 GOPS
433   73.38 ms run,    3.96 ms python,   69.42 ms CUDA,  595.72 loss, 0.002550 LR, 2.09 GB used,   8924.73 GFLOPS,    654.88 GOPS
434   73.91 ms run,    3.98 ms python,   69.93 ms CUDA,  606.91 loss, 0.002545 LR, 2.09 GB used,   8860.99 GFLOPS,    654.88 GOPS
435   74.27 ms run,    3.94 ms python,   70.33 ms CUDA,  597.39 loss, 0.002541 LR, 2.09 GB used,   8817.73 GFLOPS,    654.88 GOPS
436   73.62 ms run,    3.92 ms python,   69.70 ms CUDA,  584.48 loss, 0.002536 LR, 2.09 GB used,   8895.26 GFLOPS,    654.88 GOPS
437   74.68 ms run,    4.01 ms python,   70.67 ms CUDA,  576.12 loss, 0.002532 LR, 2.09 GB used,   8769.10 GFLOPS,    654.88 GOPS
438   75.09 ms run,    3.93 ms python,   71.16 ms CUDA,  597.29 loss, 0.002528 LR, 2.09 GB used,   8721.15 GFLOPS,    654.88 GOPS
439   73.08 ms run,    3.96 ms python,   69.13 ms CUDA,  598.15 loss, 0.002523 LR, 2.09 GB used,   8960.89 GFLOPS,    654.88 GOPS
440   73.87 ms run,    3.85 ms python,   70.01 ms CUDA,  598.03 loss, 0.002519 LR, 2.09 GB used,   8865.80 GFLOPS,    654.88 GOPS
441   73.76 ms run,    3.88 ms python,   69.88 ms CUDA,  590.29 loss, 0.002515 LR, 2.09 GB used,   8878.78 GFLOPS,    654.88 GOPS
442   72.92 ms run,    3.84 ms python,   69.08 ms CUDA,  591.03 loss, 0.002510 LR, 2.09 GB used,   8980.97 GFLOPS,    654.88 GOPS
443   73.65 ms run,    3.96 ms python,   69.69 ms CUDA,  582.47 loss, 0.002506 LR, 2.09 GB used,   8891.19 GFLOPS,    654.88 GOPS
444   73.79 ms run,    3.92 ms python,   69.87 ms CUDA,  581.98 loss, 0.002502 LR, 2.09 GB used,   8875.03 GFLOPS,    654.88 GOPS
445   73.27 ms run,    3.92 ms python,   69.36 ms CUDA,  582.62 loss, 0.002497 LR, 2.09 GB used,   8937.56 GFLOPS,    654.88 GOPS
446   73.65 ms run,    3.95 ms python,   69.70 ms CUDA,  590.79 loss, 0.002493 LR, 2.09 GB used,   8892.03 GFLOPS,    654.88 GOPS
447   73.83 ms run,    3.96 ms python,   69.87 ms CUDA,  583.76 loss, 0.002489 LR, 2.09 GB used,   8870.23 GFLOPS,    654.88 GOPS
448   73.94 ms run,    3.95 ms python,   70.00 ms CUDA,  588.88 loss, 0.002484 LR, 2.09 GB used,   8856.57 GFLOPS,    654.88 GOPS
449   73.57 ms run,    4.01 ms python,   69.56 ms CUDA,  590.20 loss, 0.002480 LR, 2.09 GB used,   8901.36 GFLOPS,    654.88 GOPS
450   74.21 ms run,    4.07 ms python,   70.14 ms CUDA,  594.90 loss, 0.002476 LR, 2.09 GB used,   8824.68 GFLOPS,    654.88 GOPS
451   75.97 ms run,    4.03 ms python,   71.94 ms CUDA,  583.62 loss, 0.002471 LR, 2.09 GB used,   8620.02 GFLOPS,    654.88 GOPS
452   73.42 ms run,    3.93 ms python,   69.49 ms CUDA,  570.29 loss, 0.002467 LR, 2.09 GB used,   8919.65 GFLOPS,    654.88 GOPS
453   73.90 ms run,    4.00 ms python,   69.90 ms CUDA,  572.93 loss, 0.002463 LR, 2.09 GB used,   8861.34 GFLOPS,    654.88 GOPS
454   73.91 ms run,    3.98 ms python,   69.93 ms CUDA,  571.07 loss, 0.002458 LR, 2.09 GB used,   8861.03 GFLOPS,    654.88 GOPS
455   73.34 ms run,    4.00 ms python,   69.34 ms CUDA,  598.39 loss, 0.002454 LR, 2.09 GB used,   8929.11 GFLOPS,    654.88 GOPS
456   73.53 ms run,    3.92 ms python,   69.62 ms CUDA,  581.79 loss, 0.002449 LR, 2.09 GB used,   8905.91 GFLOPS,    654.88 GOPS
457   73.69 ms run,    3.91 ms python,   69.77 ms CUDA,  596.59 loss, 0.002445 LR, 2.09 GB used,   8887.49 GFLOPS,    654.88 GOPS
458   73.35 ms run,    3.83 ms python,   69.51 ms CUDA,  598.28 loss, 0.002441 LR, 2.09 GB used,   8928.44 GFLOPS,    654.88 GOPS
459   73.52 ms run,    3.96 ms python,   69.56 ms CUDA,  586.42 loss, 0.002436 LR, 2.09 GB used,   8907.75 GFLOPS,    654.88 GOPS
460   73.93 ms run,    4.02 ms python,   69.91 ms CUDA,  577.65 loss, 0.002432 LR, 2.09 GB used,   8858.33 GFLOPS,    654.88 GOPS
461   74.53 ms run,    3.68 ms python,   70.86 ms CUDA,  584.62 loss, 0.002428 LR, 2.09 GB used,   8786.67 GFLOPS,    654.88 GOPS
462   74.14 ms run,    3.96 ms python,   70.18 ms CUDA,  597.61 loss, 0.002423 LR, 2.09 GB used,   8833.11 GFLOPS,    654.88 GOPS
463   74.16 ms run,    3.87 ms python,   70.28 ms CUDA,  591.40 loss, 0.002419 LR, 2.09 GB used,   8831.13 GFLOPS,    654.88 GOPS
464   74.94 ms run,    4.06 ms python,   70.88 ms CUDA,  566.19 loss, 0.002415 LR, 2.09 GB used,   8739.07 GFLOPS,    654.88 GOPS
465   73.09 ms run,    3.99 ms python,   69.10 ms CUDA,  602.96 loss, 0.002410 LR, 2.09 GB used,   8960.02 GFLOPS,    654.88 GOPS
466   73.83 ms run,    3.95 ms python,   69.88 ms CUDA,  574.57 loss, 0.002406 LR, 2.09 GB used,   8869.49 GFLOPS,    654.88 GOPS
467   73.95 ms run,    3.95 ms python,   70.00 ms CUDA,  591.20 loss, 0.002402 LR, 2.09 GB used,   8855.62 GFLOPS,    654.88 GOPS
468   73.04 ms run,    3.98 ms python,   69.07 ms CUDA,  584.58 loss, 0.002397 LR, 2.09 GB used,   8965.51 GFLOPS,    654.88 GOPS
469   73.31 ms run,    3.85 ms python,   69.46 ms CUDA,  590.05 loss, 0.002393 LR, 2.09 GB used,   8933.25 GFLOPS,    654.88 GOPS
470   73.90 ms run,    4.00 ms python,   69.90 ms CUDA,  605.88 loss, 0.002389 LR, 2.09 GB used,   8861.39 GFLOPS,    654.88 GOPS
471   73.58 ms run,    3.77 ms python,   69.81 ms CUDA,  585.18 loss, 0.002384 LR, 2.09 GB used,   8899.71 GFLOPS,    654.88 GOPS
472   73.79 ms run,    3.92 ms python,   69.87 ms CUDA,  602.19 loss, 0.002380 LR, 2.09 GB used,   8875.41 GFLOPS,    654.88 GOPS
473   74.18 ms run,    4.04 ms python,   70.14 ms CUDA,  567.68 loss, 0.002375 LR, 2.09 GB used,   8828.32 GFLOPS,    654.88 GOPS
474   75.30 ms run,    3.92 ms python,   71.37 ms CUDA,  571.28 loss, 0.002371 LR, 2.09 GB used,   8697.10 GFLOPS,    654.88 GOPS
475   73.52 ms run,    3.95 ms python,   69.58 ms CUDA,  577.34 loss, 0.002367 LR, 2.09 GB used,   8907.00 GFLOPS,    654.88 GOPS
476   73.75 ms run,    3.89 ms python,   69.87 ms CUDA,  575.31 loss, 0.002362 LR, 2.09 GB used,   8879.48 GFLOPS,    654.88 GOPS
477   74.60 ms run,    3.92 ms python,   70.68 ms CUDA,  590.83 loss, 0.002358 LR, 2.09 GB used,   8778.77 GFLOPS,    654.88 GOPS
478   73.12 ms run,    3.96 ms python,   69.16 ms CUDA,  585.50 loss, 0.002354 LR, 2.09 GB used,   8955.63 GFLOPS,    654.88 GOPS
479   73.47 ms run,    3.83 ms python,   69.64 ms CUDA,  566.37 loss, 0.002349 LR, 2.09 GB used,   8913.62 GFLOPS,    654.88 GOPS
480   73.70 ms run,    3.82 ms python,   69.89 ms CUDA,  600.25 loss, 0.002345 LR, 2.09 GB used,   8885.23 GFLOPS,    654.88 GOPS
481   73.34 ms run,    3.84 ms python,   69.50 ms CUDA,  574.42 loss, 0.002341 LR, 2.09 GB used,   8929.37 GFLOPS,    654.88 GOPS
482   73.62 ms run,    3.92 ms python,   69.70 ms CUDA,  571.91 loss, 0.002336 LR, 2.09 GB used,   8894.80 GFLOPS,    654.88 GOPS
483   73.69 ms run,    3.91 ms python,   69.78 ms CUDA,  590.97 loss, 0.002332 LR, 2.09 GB used,   8887.17 GFLOPS,    654.88 GOPS
484   73.00 ms run,    3.81 ms python,   69.19 ms CUDA,  579.70 loss, 0.002328 LR, 2.09 GB used,   8971.50 GFLOPS,    654.88 GOPS
485   73.66 ms run,    3.92 ms python,   69.74 ms CUDA,  583.69 loss, 0.002323 LR, 2.09 GB used,   8890.76 GFLOPS,    654.88 GOPS
486   73.80 ms run,    3.83 ms python,   69.98 ms CUDA,  587.43 loss, 0.002319 LR, 2.09 GB used,   8873.29 GFLOPS,    654.88 GOPS
487   74.72 ms run,    4.03 ms python,   70.69 ms CUDA,  572.11 loss, 0.002315 LR, 2.09 GB used,   8763.91 GFLOPS,    654.88 GOPS
488   74.04 ms run,    3.81 ms python,   70.23 ms CUDA,  577.62 loss, 0.002310 LR, 2.09 GB used,   8845.12 GFLOPS,    654.88 GOPS
489   74.81 ms run,    3.95 ms python,   70.86 ms CUDA,  548.55 loss, 0.002306 LR, 2.09 GB used,   8754.36 GFLOPS,    654.88 GOPS
shuffling training dataset in 1857.83 ms (epoch=5)
490 1926.81 ms run, 1862.33 ms python,   64.48 ms CUDA,  580.23 loss, 0.002301 LR, 2.09 GB used,    340.65 GFLOPS,    656.38 GOPS
491   73.18 ms run,    4.43 ms python,   68.75 ms CUDA,  579.11 loss, 0.002297 LR, 2.09 GB used,   8948.90 GFLOPS,    654.88 GOPS
492   73.52 ms run,    4.01 ms python,   69.51 ms CUDA,  553.12 loss, 0.002293 LR, 2.09 GB used,   8907.55 GFLOPS,    654.88 GOPS
493   72.87 ms run,    4.13 ms python,   68.74 ms CUDA,  561.90 loss, 0.002288 LR, 2.09 GB used,   8987.11 GFLOPS,    654.88 GOPS
494   73.75 ms run,    3.95 ms python,   69.79 ms CUDA,  564.42 loss, 0.002284 LR, 2.09 GB used,   8880.07 GFLOPS,    654.88 GOPS
495   74.02 ms run,    4.07 ms python,   69.95 ms CUDA,  562.41 loss, 0.002280 LR, 2.09 GB used,   8847.39 GFLOPS,    654.88 GOPS
496   72.96 ms run,    4.08 ms python,   68.88 ms CUDA,  555.25 loss, 0.002275 LR, 2.09 GB used,   8975.50 GFLOPS,    654.88 GOPS
497   73.78 ms run,    4.14 ms python,   69.63 ms CUDA,  554.89 loss, 0.002271 LR, 2.09 GB used,   8876.54 GFLOPS,    654.88 GOPS
498   73.58 ms run,    4.09 ms python,   69.49 ms CUDA,  571.41 loss, 0.002267 LR, 2.09 GB used,   8900.34 GFLOPS,    654.88 GOPS
499   73.21 ms run,    4.03 ms python,   69.19 ms CUDA,  588.99 loss, 0.002262 LR, 2.09 GB used,   8944.68 GFLOPS,    654.88 GOPS
500   73.49 ms run,    3.90 ms python,   69.59 ms CUDA,  554.64 loss, 0.002258 LR, 2.09 GB used,   8911.47 GFLOPS,    654.88 GOPS
501   73.68 ms run,    3.91 ms python,   69.76 ms CUDA,  539.76 loss, 0.002254 LR, 2.09 GB used,   8888.40 GFLOPS,    654.88 GOPS
502   73.00 ms run,    4.00 ms python,   69.00 ms CUDA,  568.41 loss, 0.002249 LR, 2.09 GB used,   8971.16 GFLOPS,    654.88 GOPS
503   73.36 ms run,    3.70 ms python,   69.66 ms CUDA,  568.70 loss, 0.002245 LR, 2.09 GB used,   8926.52 GFLOPS,    654.88 GOPS
504   73.56 ms run,    3.96 ms python,   69.61 ms CUDA,  559.90 loss, 0.002241 LR, 2.09 GB used,   8902.17 GFLOPS,    654.88 GOPS
505   73.28 ms run,    3.91 ms python,   69.37 ms CUDA,  561.86 loss, 0.002236 LR, 2.09 GB used,   8936.37 GFLOPS,    654.88 GOPS
506   73.62 ms run,    3.97 ms python,   69.65 ms CUDA,  572.98 loss, 0.002232 LR, 2.09 GB used,   8895.28 GFLOPS,    654.88 GOPS
507   73.80 ms run,    3.91 ms python,   69.89 ms CUDA,  558.35 loss, 0.002227 LR, 2.09 GB used,   8873.23 GFLOPS,    654.88 GOPS
508   74.41 ms run,    3.96 ms python,   70.45 ms CUDA,  565.17 loss, 0.002223 LR, 2.09 GB used,   8800.96 GFLOPS,    654.88 GOPS
509   73.58 ms run,    3.91 ms python,   69.66 ms CUDA,  565.83 loss, 0.002219 LR, 2.09 GB used,   8900.77 GFLOPS,    654.88 GOPS
510   74.44 ms run,    3.93 ms python,   70.51 ms CUDA,  577.31 loss, 0.002214 LR, 2.09 GB used,   8797.72 GFLOPS,    654.88 GOPS
511   75.02 ms run,    3.71 ms python,   71.31 ms CUDA,  570.44 loss, 0.002210 LR, 2.09 GB used,   8729.70 GFLOPS,    654.88 GOPS
512   73.31 ms run,    3.90 ms python,   69.42 ms CUDA,  564.14 loss, 0.002206 LR, 2.09 GB used,   8932.50 GFLOPS,    654.88 GOPS
513   73.44 ms run,    3.94 ms python,   69.51 ms CUDA,  588.04 loss, 0.002201 LR, 2.09 GB used,   8916.61 GFLOPS,    654.88 GOPS
514   74.04 ms run,    3.93 ms python,   70.11 ms CUDA,  582.62 loss, 0.002197 LR, 2.09 GB used,   8845.03 GFLOPS,    654.88 GOPS
515   72.88 ms run,    3.94 ms python,   68.94 ms CUDA,  584.50 loss, 0.002193 LR, 2.09 GB used,   8986.18 GFLOPS,    654.88 GOPS
516   73.55 ms run,    3.88 ms python,   69.68 ms CUDA,  566.54 loss, 0.002188 LR, 2.09 GB used,   8903.33 GFLOPS,    654.88 GOPS
