shuffling training dataset in 81.14 ms (epoch=0)
  0 6111.70 ms run, 6110.69 ms python,    1.01 ms CUDA, 1187.85 loss, 0.000015 LR, 1.68 GB used,    116.21 GFLOPS,    710.26 GOPS
344   74.49 ms run,    2.53 ms python,   71.96 ms CUDA,  614.06 loss, 0.002937 LR, 2.89 GB used,   8791.37 GFLOPS,    654.88 GOPS
345   72.57 ms run,    2.63 ms python,   69.94 ms CUDA,  594.31 loss, 0.002933 LR, 2.89 GB used,   9024.19 GFLOPS,    654.88 GOPS
346   73.20 ms run,    2.45 ms python,   70.75 ms CUDA,  602.83 loss, 0.002928 LR, 2.89 GB used,   8946.80 GFLOPS,    654.88 GOPS
347   74.32 ms run,    2.38 ms python,   71.94 ms CUDA,  600.71 loss, 0.002924 LR, 2.89 GB used,   8811.61 GFLOPS,    654.88 GOPS
348   72.76 ms run,    2.55 ms python,   70.21 ms CUDA,  610.13 loss, 0.002920 LR, 2.89 GB used,   9000.77 GFLOPS,    654.88 GOPS
349   73.49 ms run,    2.37 ms python,   71.12 ms CUDA,  629.32 loss, 0.002915 LR, 2.89 GB used,   8910.86 GFLOPS,    654.88 GOPS
350   73.99 ms run,    2.65 ms python,   71.33 ms CUDA,  607.68 loss, 0.002911 LR, 2.89 GB used,   8851.07 GFLOPS,    654.88 GOPS
351   72.47 ms run,    2.61 ms python,   69.86 ms CUDA,  615.78 loss, 0.002906 LR, 2.89 GB used,   9035.94 GFLOPS,    654.88 GOPS
352   73.48 ms run,    2.65 ms python,   70.84 ms CUDA,  605.01 loss, 0.002902 LR, 2.89 GB used,   8911.75 GFLOPS,    654.88 GOPS
353   73.68 ms run,    2.60 ms python,   71.08 ms CUDA,  604.62 loss, 0.002898 LR, 2.89 GB used,   8888.27 GFLOPS,    654.88 GOPS
354   72.58 ms run,    2.55 ms python,   70.02 ms CUDA,  611.79 loss, 0.002893 LR, 2.89 GB used,   9023.19 GFLOPS,    654.88 GOPS
355   73.17 ms run,    2.60 ms python,   70.57 ms CUDA,  629.96 loss, 0.002889 LR, 2.89 GB used,   8949.52 GFLOPS,    654.88 GOPS
356   74.22 ms run,    2.45 ms python,   71.77 ms CUDA,  611.04 loss, 0.002885 LR, 2.89 GB used,   8823.38 GFLOPS,    654.88 GOPS
357   72.75 ms run,    2.55 ms python,   70.19 ms CUDA,  592.37 loss, 0.002880 LR, 2.89 GB used,   9002.31 GFLOPS,    654.88 GOPS
358   73.30 ms run,    2.50 ms python,   70.81 ms CUDA,  603.23 loss, 0.002876 LR, 2.89 GB used,   8934.03 GFLOPS,    654.88 GOPS
359   73.88 ms run,    2.66 ms python,   71.22 ms CUDA,  618.62 loss, 0.002872 LR, 2.89 GB used,   8863.78 GFLOPS,    654.88 GOPS
360   72.24 ms run,    2.43 ms python,   69.80 ms CUDA,  611.85 loss, 0.002867 LR, 2.89 GB used,   9065.92 GFLOPS,    654.88 GOPS
361   73.09 ms run,    2.62 ms python,   70.47 ms CUDA,  646.46 loss, 0.002863 LR, 2.89 GB used,   8959.43 GFLOPS,    654.88 GOPS
362   74.37 ms run,    2.44 ms python,   71.93 ms CUDA,  613.12 loss, 0.002859 LR, 2.89 GB used,   8805.47 GFLOPS,    654.88 GOPS
363   72.27 ms run,    2.58 ms python,   69.68 ms CUDA,  628.38 loss, 0.002854 LR, 2.89 GB used,   9061.87 GFLOPS,    654.88 GOPS
364   73.20 ms run,    2.54 ms python,   70.66 ms CUDA,  621.89 loss, 0.002850 LR, 2.89 GB used,   8945.97 GFLOPS,    654.88 GOPS
365   74.16 ms run,    2.64 ms python,   71.52 ms CUDA,  614.09 loss, 0.002846 LR, 2.89 GB used,   8830.06 GFLOPS,    654.88 GOPS
366   72.85 ms run,    2.62 ms python,   70.23 ms CUDA,  603.55 loss, 0.002841 LR, 2.89 GB used,   8989.45 GFLOPS,    654.88 GOPS
367   73.52 ms run,    2.64 ms python,   70.88 ms CUDA,  592.03 loss, 0.002837 LR, 2.89 GB used,   8907.51 GFLOPS,    654.88 GOPS
368   74.15 ms run,    2.63 ms python,   71.52 ms CUDA,  603.41 loss, 0.002832 LR, 2.89 GB used,   8831.33 GFLOPS,    654.88 GOPS
369   72.75 ms run,    2.64 ms python,   70.11 ms CUDA,  605.34 loss, 0.002828 LR, 2.89 GB used,   9002.30 GFLOPS,    654.88 GOPS
370   73.12 ms run,    2.62 ms python,   70.51 ms CUDA,  583.43 loss, 0.002824 LR, 2.89 GB used,   8955.65 GFLOPS,    654.88 GOPS
371   74.09 ms run,    2.58 ms python,   71.52 ms CUDA,  597.96 loss, 0.002819 LR, 2.89 GB used,   8838.45 GFLOPS,    654.88 GOPS
372   72.57 ms run,    2.83 ms python,   69.74 ms CUDA,  610.35 loss, 0.002815 LR, 2.89 GB used,   9024.70 GFLOPS,    654.88 GOPS
373   73.11 ms run,    2.63 ms python,   70.48 ms CUDA,  611.26 loss, 0.002811 LR, 2.89 GB used,   8957.02 GFLOPS,    654.88 GOPS
374   74.20 ms run,    2.56 ms python,   71.64 ms CUDA,  616.64 loss, 0.002806 LR, 2.89 GB used,   8826.02 GFLOPS,    654.88 GOPS
375   72.57 ms run,    2.46 ms python,   70.11 ms CUDA,  601.88 loss, 0.002802 LR, 2.89 GB used,   9023.59 GFLOPS,    654.88 GOPS
376   72.97 ms run,    2.56 ms python,   70.41 ms CUDA,  598.17 loss, 0.002798 LR, 2.89 GB used,   8974.41 GFLOPS,    654.88 GOPS
377   74.42 ms run,    2.65 ms python,   71.77 ms CUDA,  593.11 loss, 0.002793 LR, 2.89 GB used,   8800.05 GFLOPS,    654.88 GOPS
378   72.59 ms run,    2.63 ms python,   69.95 ms CUDA,  586.85 loss, 0.002789 LR, 2.89 GB used,   9021.89 GFLOPS,    654.88 GOPS
379   73.41 ms run,    2.47 ms python,   70.93 ms CUDA,  605.80 loss, 0.002785 LR, 2.89 GB used,   8921.32 GFLOPS,    654.88 GOPS
380   74.07 ms run,    2.70 ms python,   71.38 ms CUDA,  584.89 loss, 0.002780 LR, 2.89 GB used,   8840.82 GFLOPS,    654.88 GOPS
381   72.39 ms run,    2.77 ms python,   69.62 ms CUDA,  612.22 loss, 0.002776 LR, 2.89 GB used,   9046.04 GFLOPS,    654.88 GOPS
382   73.15 ms run,    2.63 ms python,   70.52 ms CUDA,  606.43 loss, 0.002772 LR, 2.89 GB used,   8952.27 GFLOPS,    654.88 GOPS
383   74.15 ms run,    2.55 ms python,   71.60 ms CUDA,  578.78 loss, 0.002767 LR, 2.89 GB used,   8831.44 GFLOPS,    654.88 GOPS
384   72.76 ms run,    2.51 ms python,   70.25 ms CUDA,  590.03 loss, 0.002763 LR, 2.89 GB used,   9000.95 GFLOPS,    654.88 GOPS
385   73.20 ms run,    2.54 ms python,   70.66 ms CUDA,  588.74 loss, 0.002758 LR, 2.89 GB used,   8946.68 GFLOPS,    654.88 GOPS
386   73.91 ms run,    2.49 ms python,   71.41 ms CUDA,  626.37 loss, 0.002754 LR, 2.89 GB used,   8860.97 GFLOPS,    654.88 GOPS
387   72.61 ms run,    2.56 ms python,   70.05 ms CUDA,  586.31 loss, 0.002750 LR, 2.89 GB used,   9019.31 GFLOPS,    654.88 GOPS
388   73.31 ms run,    2.56 ms python,   70.75 ms CUDA,  594.60 loss, 0.002745 LR, 2.89 GB used,   8932.80 GFLOPS,    654.88 GOPS
389   73.95 ms run,    2.41 ms python,   71.54 ms CUDA,  614.12 loss, 0.002741 LR, 2.89 GB used,   8855.68 GFLOPS,    654.88 GOPS
390   72.79 ms run,    2.31 ms python,   70.48 ms CUDA,  610.20 loss, 0.002737 LR, 2.89 GB used,   8997.11 GFLOPS,    654.88 GOPS
391   73.33 ms run,    2.57 ms python,   70.77 ms CUDA,  583.78 loss, 0.002732 LR, 2.89 GB used,   8930.38 GFLOPS,    654.88 GOPS
shuffling training dataset in 77.15 ms (epoch=4)
392  494.36 ms run,  424.52 ms python,   69.84 ms CUDA,  560.15 loss, 0.002728 LR, 2.89 GB used,   1430.58 GFLOPS,    707.21 GOPS
393   72.11 ms run,    2.50 ms python,   69.61 ms CUDA,  570.39 loss, 0.002724 LR, 2.89 GB used,   9081.75 GFLOPS,    654.88 GOPS
394   72.65 ms run,    2.51 ms python,   70.14 ms CUDA,  587.72 loss, 0.002719 LR, 2.89 GB used,   9013.99 GFLOPS,    654.88 GOPS
395   74.25 ms run,    2.53 ms python,   71.73 ms CUDA,  598.21 loss, 0.002715 LR, 2.89 GB used,   8819.51 GFLOPS,    654.88 GOPS
396   72.95 ms run,    2.46 ms python,   70.49 ms CUDA,  609.47 loss, 0.002711 LR, 2.89 GB used,   8977.17 GFLOPS,    654.88 GOPS
397   73.08 ms run,    2.47 ms python,   70.61 ms CUDA,  598.05 loss, 0.002706 LR, 2.89 GB used,   8960.68 GFLOPS,    654.88 GOPS
398   73.92 ms run,    2.46 ms python,   71.46 ms CUDA,  583.79 loss, 0.002702 LR, 2.89 GB used,   8859.63 GFLOPS,    654.88 GOPS
399   72.62 ms run,    2.51 ms python,   70.11 ms CUDA,  585.33 loss, 0.002698 LR, 2.89 GB used,   9017.56 GFLOPS,    654.88 GOPS
400   73.13 ms run,    2.42 ms python,   70.71 ms CUDA,  600.45 loss, 0.002693 LR, 2.89 GB used,   8954.78 GFLOPS,    654.88 GOPS
401   74.35 ms run,    2.64 ms python,   71.71 ms CUDA,  596.93 loss, 0.002689 LR, 2.89 GB used,   8808.20 GFLOPS,    654.88 GOPS
402   72.93 ms run,    2.47 ms python,   70.46 ms CUDA,  583.35 loss, 0.002684 LR, 2.89 GB used,   8979.94 GFLOPS,    654.88 GOPS
403   73.65 ms run,    2.60 ms python,   71.05 ms CUDA,  591.19 loss, 0.002680 LR, 2.89 GB used,   8891.88 GFLOPS,    654.88 GOPS
404   73.75 ms run,    2.55 ms python,   71.20 ms CUDA,  584.44 loss, 0.002676 LR, 2.89 GB used,   8880.14 GFLOPS,    654.88 GOPS
405   72.15 ms run,    2.57 ms python,   69.58 ms CUDA,  581.47 loss, 0.002671 LR, 2.89 GB used,   9076.82 GFLOPS,    654.88 GOPS
406   72.73 ms run,    2.49 ms python,   70.24 ms CUDA,  580.39 loss, 0.002667 LR, 2.89 GB used,   9003.76 GFLOPS,    654.88 GOPS
407   74.16 ms run,    2.51 ms python,   71.65 ms CUDA,  596.01 loss, 0.002663 LR, 2.89 GB used,   8830.58 GFLOPS,    654.88 GOPS
408   72.80 ms run,    2.56 ms python,   70.24 ms CUDA,  600.04 loss, 0.002658 LR, 2.89 GB used,   8995.97 GFLOPS,    654.88 GOPS
409   73.34 ms run,    2.55 ms python,   70.80 ms CUDA,  568.64 loss, 0.002654 LR, 2.89 GB used,   8928.91 GFLOPS,    654.88 GOPS
410   74.34 ms run,    2.52 ms python,   71.82 ms CUDA,  593.19 loss, 0.002650 LR, 2.89 GB used,   8808.76 GFLOPS,    654.88 GOPS
411   72.73 ms run,    2.54 ms python,   70.19 ms CUDA,  584.20 loss, 0.002645 LR, 2.89 GB used,   9004.21 GFLOPS,    654.88 GOPS
412   73.01 ms run,    2.53 ms python,   70.48 ms CUDA,  589.27 loss, 0.002641 LR, 2.89 GB used,   8969.69 GFLOPS,    654.88 GOPS
413   74.29 ms run,    2.56 ms python,   71.73 ms CUDA,  571.51 loss, 0.002637 LR, 2.89 GB used,   8815.35 GFLOPS,    654.88 GOPS
414   72.20 ms run,    2.44 ms python,   69.76 ms CUDA,  614.01 loss, 0.002632 LR, 2.89 GB used,   9070.05 GFLOPS,    654.88 GOPS
415   72.76 ms run,    2.48 ms python,   70.28 ms CUDA,  600.79 loss, 0.002628 LR, 2.89 GB used,   9000.29 GFLOPS,    654.88 GOPS
416   74.40 ms run,    2.61 ms python,   71.79 ms CUDA,  596.88 loss, 0.002624 LR, 2.89 GB used,   8802.49 GFLOPS,    654.88 GOPS
417   72.82 ms run,    2.42 ms python,   70.40 ms CUDA,  571.36 loss, 0.002619 LR, 2.89 GB used,   8993.09 GFLOPS,    654.88 GOPS
418   72.97 ms run,    2.61 ms python,   70.36 ms CUDA,  578.92 loss, 0.002615 LR, 2.89 GB used,   8974.38 GFLOPS,    654.88 GOPS
419   74.65 ms run,    2.75 ms python,   71.90 ms CUDA,  575.34 loss, 0.002610 LR, 2.89 GB used,   8772.46 GFLOPS,    654.88 GOPS
420   72.54 ms run,    2.86 ms python,   69.68 ms CUDA,  592.26 loss, 0.002606 LR, 2.89 GB used,   9027.94 GFLOPS,    654.88 GOPS
421   72.83 ms run,    2.71 ms python,   70.12 ms CUDA,  592.01 loss, 0.002602 LR, 2.89 GB used,   8991.40 GFLOPS,    654.88 GOPS
422   74.08 ms run,    2.53 ms python,   71.55 ms CUDA,  595.91 loss, 0.002597 LR, 2.89 GB used,   8840.59 GFLOPS,    654.88 GOPS
423   72.91 ms run,    2.46 ms python,   70.45 ms CUDA,  569.18 loss, 0.002593 LR, 2.89 GB used,   8982.25 GFLOPS,    654.88 GOPS
424   73.08 ms run,    2.52 ms python,   70.56 ms CUDA,  571.77 loss, 0.002589 LR, 2.89 GB used,   8961.48 GFLOPS,    654.88 GOPS
425   74.28 ms run,    2.48 ms python,   71.80 ms CUDA,  576.09 loss, 0.002584 LR, 2.89 GB used,   8816.89 GFLOPS,    654.88 GOPS
426   73.01 ms run,    2.52 ms python,   70.49 ms CUDA,  587.15 loss, 0.002580 LR, 2.89 GB used,   8969.75 GFLOPS,    654.88 GOPS
427   73.12 ms run,    2.47 ms python,   70.65 ms CUDA,  571.61 loss, 0.002576 LR, 2.89 GB used,   8955.94 GFLOPS,    654.88 GOPS
428   74.22 ms run,    2.50 ms python,   71.72 ms CUDA,  588.60 loss, 0.002571 LR, 2.89 GB used,   8823.53 GFLOPS,    654.88 GOPS
429   72.82 ms run,    2.60 ms python,   70.22 ms CUDA,  576.92 loss, 0.002567 LR, 2.89 GB used,   8993.43 GFLOPS,    654.88 GOPS
430   73.25 ms run,    2.37 ms python,   70.88 ms CUDA,  607.21 loss, 0.002563 LR, 2.89 GB used,   8940.37 GFLOPS,    654.88 GOPS
431   74.08 ms run,    2.64 ms python,   71.44 ms CUDA,  588.29 loss, 0.002558 LR, 2.89 GB used,   8840.11 GFLOPS,    654.88 GOPS
432   72.46 ms run,    2.57 ms python,   69.89 ms CUDA,  577.25 loss, 0.002554 LR, 2.89 GB used,   9037.76 GFLOPS,    654.88 GOPS
433   73.22 ms run,    2.56 ms python,   70.66 ms CUDA,  565.41 loss, 0.002550 LR, 2.89 GB used,   8944.17 GFLOPS,    654.88 GOPS
434   74.11 ms run,    2.42 ms python,   71.68 ms CUDA,  585.79 loss, 0.002545 LR, 2.89 GB used,   8836.94 GFLOPS,    654.88 GOPS
435   72.35 ms run,    2.58 ms python,   69.77 ms CUDA,  606.64 loss, 0.002541 LR, 2.89 GB used,   9051.72 GFLOPS,    654.88 GOPS
436   73.46 ms run,    2.54 ms python,   70.91 ms CUDA,  592.38 loss, 0.002536 LR, 2.89 GB used,   8915.04 GFLOPS,    654.88 GOPS
437   74.11 ms run,    2.57 ms python,   71.54 ms CUDA,  577.31 loss, 0.002532 LR, 2.89 GB used,   8837.06 GFLOPS,    654.88 GOPS
438   72.45 ms run,    2.61 ms python,   69.84 ms CUDA,  599.46 loss, 0.002528 LR, 2.89 GB used,   9039.39 GFLOPS,    654.88 GOPS
439   73.39 ms run,    2.55 ms python,   70.85 ms CUDA,  584.89 loss, 0.002523 LR, 2.89 GB used,   8923.21 GFLOPS,    654.88 GOPS
440   74.17 ms run,    2.59 ms python,   71.58 ms CUDA,  587.09 loss, 0.002519 LR, 2.89 GB used,   8829.96 GFLOPS,    654.88 GOPS
441   72.63 ms run,    2.40 ms python,   70.23 ms CUDA,  586.19 loss, 0.002515 LR, 2.89 GB used,   9016.28 GFLOPS,    654.88 GOPS
442   73.24 ms run,    2.60 ms python,   70.64 ms CUDA,  587.62 loss, 0.002510 LR, 2.89 GB used,   8941.36 GFLOPS,    654.88 GOPS
443   73.61 ms run,    2.46 ms python,   71.15 ms CUDA,  598.28 loss, 0.002506 LR, 2.89 GB used,   8896.24 GFLOPS,    654.88 GOPS
444   72.70 ms run,    2.58 ms python,   70.12 ms CUDA,  588.29 loss, 0.002502 LR, 2.89 GB used,   9008.16 GFLOPS,    654.88 GOPS
445   73.44 ms run,    2.44 ms python,   71.00 ms CUDA,  590.50 loss, 0.002497 LR, 2.89 GB used,   8917.05 GFLOPS,    654.88 GOPS
446   74.07 ms run,    2.56 ms python,   71.51 ms CUDA,  593.09 loss, 0.002493 LR, 2.89 GB used,   8841.68 GFLOPS,    654.88 GOPS
447   72.79 ms run,    2.53 ms python,   70.25 ms CUDA,  595.24 loss, 0.002489 LR, 2.89 GB used,   8997.33 GFLOPS,    654.88 GOPS
448   73.29 ms run,    2.60 ms python,   70.69 ms CUDA,  588.82 loss, 0.002484 LR, 2.89 GB used,   8934.93 GFLOPS,    654.88 GOPS
449   73.96 ms run,    2.44 ms python,   71.53 ms CUDA,  586.61 loss, 0.002480 LR, 2.89 GB used,   8854.25 GFLOPS,    654.88 GOPS
450   72.61 ms run,    2.57 ms python,   70.04 ms CUDA,  566.53 loss, 0.002476 LR, 2.89 GB used,   9019.45 GFLOPS,    654.88 GOPS
451   73.18 ms run,    2.43 ms python,   70.75 ms CUDA,  615.52 loss, 0.002471 LR, 2.89 GB used,   8948.72 GFLOPS,    654.88 GOPS
452   73.78 ms run,    2.53 ms python,   71.25 ms CUDA,  577.66 loss, 0.002467 LR, 2.89 GB used,   8876.26 GFLOPS,    654.88 GOPS
453   72.54 ms run,    2.47 ms python,   70.07 ms CUDA,  603.38 loss, 0.002463 LR, 2.89 GB used,   9027.33 GFLOPS,    654.88 GOPS
454   73.62 ms run,    2.60 ms python,   71.02 ms CUDA,  612.37 loss, 0.002458 LR, 2.89 GB used,   8894.90 GFLOPS,    654.88 GOPS
455   74.07 ms run,    2.48 ms python,   71.59 ms CUDA,  595.79 loss, 0.002454 LR, 2.89 GB used,   8841.49 GFLOPS,    654.88 GOPS
456   72.86 ms run,    2.60 ms python,   70.26 ms CUDA,  583.28 loss, 0.002449 LR, 2.89 GB used,   8987.64 GFLOPS,    654.88 GOPS
457   73.29 ms run,    2.59 ms python,   70.71 ms CUDA,  605.78 loss, 0.002445 LR, 2.89 GB used,   8935.03 GFLOPS,    654.88 GOPS
458   73.97 ms run,    2.56 ms python,   71.41 ms CUDA,  577.02 loss, 0.002441 LR, 2.89 GB used,   8853.32 GFLOPS,    654.88 GOPS
459   72.25 ms run,    2.58 ms python,   69.67 ms CUDA,  599.73 loss, 0.002436 LR, 2.89 GB used,   9063.79 GFLOPS,    654.88 GOPS
460   73.15 ms run,    2.60 ms python,   70.55 ms CUDA,  596.94 loss, 0.002432 LR, 2.89 GB used,   8952.05 GFLOPS,    654.88 GOPS
461   74.18 ms run,    2.63 ms python,   71.55 ms CUDA,  585.93 loss, 0.002428 LR, 2.89 GB used,   8828.80 GFLOPS,    654.88 GOPS
462   72.90 ms run,    2.60 ms python,   70.30 ms CUDA,  606.02 loss, 0.002423 LR, 2.89 GB used,   8982.89 GFLOPS,    654.88 GOPS
463   73.65 ms run,    2.65 ms python,   71.00 ms CUDA,  604.89 loss, 0.002419 LR, 2.89 GB used,   8891.34 GFLOPS,    654.88 GOPS
464   73.72 ms run,    2.65 ms python,   71.07 ms CUDA,  584.11 loss, 0.002415 LR, 2.89 GB used,   8883.44 GFLOPS,    654.88 GOPS
465   72.51 ms run,    2.54 ms python,   69.97 ms CUDA,  588.95 loss, 0.002410 LR, 2.89 GB used,   9030.95 GFLOPS,    654.88 GOPS
466   73.42 ms run,    2.39 ms python,   71.03 ms CUDA,  594.43 loss, 0.002406 LR, 2.89 GB used,   8919.39 GFLOPS,    654.88 GOPS
467   73.77 ms run,    2.52 ms python,   71.25 ms CUDA,  601.63 loss, 0.002402 LR, 2.89 GB used,   8877.79 GFLOPS,    654.88 GOPS
468   72.35 ms run,    2.55 ms python,   69.80 ms CUDA,  582.48 loss, 0.002397 LR, 2.89 GB used,   9051.57 GFLOPS,    654.88 GOPS
469   72.90 ms run,    2.52 ms python,   70.38 ms CUDA,  584.72 loss, 0.002393 LR, 2.89 GB used,   8982.91 GFLOPS,    654.88 GOPS
470   74.51 ms run,    2.51 ms python,   71.99 ms CUDA,  588.27 loss, 0.002389 LR, 2.89 GB used,   8789.50 GFLOPS,    654.88 GOPS
471   72.84 ms run,    2.53 ms python,   70.31 ms CUDA,  593.88 loss, 0.002384 LR, 2.89 GB used,   8990.09 GFLOPS,    654.88 GOPS
472   73.34 ms run,    2.56 ms python,   70.78 ms CUDA,  592.10 loss, 0.002380 LR, 2.89 GB used,   8929.85 GFLOPS,    654.88 GOPS
473   73.90 ms run,    2.39 ms python,   71.52 ms CUDA,  576.96 loss, 0.002375 LR, 2.89 GB used,   8861.16 GFLOPS,    654.88 GOPS
474   72.58 ms run,    2.47 ms python,   70.11 ms CUDA,  604.18 loss, 0.002371 LR, 2.89 GB used,   9023.46 GFLOPS,    654.88 GOPS
475   73.22 ms run,    2.50 ms python,   70.72 ms CUDA,  572.50 loss, 0.002367 LR, 2.89 GB used,   8943.49 GFLOPS,    654.88 GOPS
476   74.18 ms run,    2.55 ms python,   71.63 ms CUDA,  590.75 loss, 0.002362 LR, 2.89 GB used,   8828.58 GFLOPS,    654.88 GOPS
477   72.21 ms run,    2.47 ms python,   69.74 ms CUDA,  573.18 loss, 0.002358 LR, 2.89 GB used,   9068.94 GFLOPS,    654.88 GOPS
478   73.54 ms run,    2.54 ms python,   71.00 ms CUDA,  594.77 loss, 0.002354 LR, 2.89 GB used,   8904.81 GFLOPS,    654.88 GOPS
479   73.97 ms run,    2.63 ms python,   71.34 ms CUDA,  596.99 loss, 0.002349 LR, 2.89 GB used,   8853.05 GFLOPS,    654.88 GOPS
480   72.82 ms run,    2.54 ms python,   70.28 ms CUDA,  572.73 loss, 0.002345 LR, 2.89 GB used,   8992.99 GFLOPS,    654.88 GOPS
481   73.35 ms run,    2.54 ms python,   70.80 ms CUDA,  568.24 loss, 0.002341 LR, 2.89 GB used,   8928.72 GFLOPS,    654.88 GOPS
482   74.06 ms run,    2.59 ms python,   71.47 ms CUDA,  570.91 loss, 0.002336 LR, 2.89 GB used,   8842.24 GFLOPS,    654.88 GOPS
483   72.66 ms run,    2.72 ms python,   69.94 ms CUDA,  571.62 loss, 0.002332 LR, 2.89 GB used,   9013.04 GFLOPS,    654.88 GOPS
484   73.47 ms run,    2.54 ms python,   70.93 ms CUDA,  592.41 loss, 0.002328 LR, 2.89 GB used,   8913.58 GFLOPS,    654.88 GOPS
485   73.98 ms run,    2.49 ms python,   71.49 ms CUDA,  592.75 loss, 0.002323 LR, 2.89 GB used,   8851.99 GFLOPS,    654.88 GOPS
486   72.01 ms run,    2.57 ms python,   69.44 ms CUDA,  582.46 loss, 0.002319 LR, 2.89 GB used,   9094.90 GFLOPS,    654.88 GOPS
487   72.95 ms run,    2.49 ms python,   70.45 ms CUDA,  580.73 loss, 0.002315 LR, 2.89 GB used,   8977.43 GFLOPS,    654.88 GOPS
488   74.35 ms run,    2.48 ms python,   71.87 ms CUDA,  576.83 loss, 0.002310 LR, 2.89 GB used,   8808.35 GFLOPS,    654.88 GOPS
489   72.92 ms run,    2.57 ms python,   70.35 ms CUDA,  552.94 loss, 0.002306 LR, 2.89 GB used,   8981.16 GFLOPS,    654.88 GOPS
shuffling training dataset in 76.54 ms (epoch=5)
490  358.70 ms run,  287.62 ms python,   71.09 ms CUDA,  575.88 loss, 0.002301 LR, 2.89 GB used,   1971.59 GFLOPS,    707.21 GOPS
491   72.27 ms run,    2.61 ms python,   69.67 ms CUDA,  583.13 loss, 0.002297 LR, 2.89 GB used,   9061.14 GFLOPS,    654.88 GOPS
492   74.58 ms run,    2.43 ms python,   72.14 ms CUDA,  582.36 loss, 0.002293 LR, 2.89 GB used,   8781.26 GFLOPS,    654.88 GOPS
493   73.14 ms run,    2.50 ms python,   70.65 ms CUDA,  566.83 loss, 0.002288 LR, 2.89 GB used,   8953.44 GFLOPS,    654.88 GOPS
494   73.39 ms run,    2.50 ms python,   70.88 ms CUDA,  556.62 loss, 0.002284 LR, 2.89 GB used,   8923.73 GFLOPS,    654.88 GOPS
495   74.43 ms run,    2.38 ms python,   72.04 ms CUDA,  567.48 loss, 0.002280 LR, 2.89 GB used,   8798.95 GFLOPS,    654.88 GOPS
496   73.02 ms run,    2.51 ms python,   70.51 ms CUDA,  571.10 loss, 0.002275 LR, 2.89 GB used,   8967.99 GFLOPS,    654.88 GOPS
497   73.30 ms run,    2.35 ms python,   70.95 ms CUDA,  557.78 loss, 0.002271 LR, 2.89 GB used,   8934.75 GFLOPS,    654.88 GOPS
498   74.26 ms run,    2.48 ms python,   71.78 ms CUDA,  574.31 loss, 0.002267 LR, 2.89 GB used,   8818.72 GFLOPS,    654.88 GOPS
499   72.19 ms run,    2.49 ms python,   69.69 ms CUDA,  556.88 loss, 0.002262 LR, 2.89 GB used,   9072.18 GFLOPS,    654.88 GOPS
500   73.41 ms run,    2.47 ms python,   70.94 ms CUDA,  562.12 loss, 0.002258 LR, 2.89 GB used,   8920.78 GFLOPS,    654.88 GOPS
501   74.34 ms run,    2.55 ms python,   71.80 ms CUDA,  568.07 loss, 0.002254 LR, 2.89 GB used,   8809.14 GFLOPS,    654.88 GOPS
502   73.11 ms run,    2.72 ms python,   70.39 ms CUDA,  577.51 loss, 0.002249 LR, 2.89 GB used,   8956.90 GFLOPS,    654.88 GOPS
503   73.70 ms run,    2.52 ms python,   71.19 ms CUDA,  567.63 loss, 0.002245 LR, 2.89 GB used,   8885.30 GFLOPS,    654.88 GOPS
504   73.53 ms run,    2.55 ms python,   70.98 ms CUDA,  568.71 loss, 0.002241 LR, 2.89 GB used,   8905.98 GFLOPS,    654.88 GOPS
505   72.23 ms run,    2.56 ms python,   69.67 ms CUDA,  562.69 loss, 0.002236 LR, 2.89 GB used,   9066.33 GFLOPS,    654.88 GOPS
506   73.35 ms run,    2.45 ms python,   70.90 ms CUDA,  576.29 loss, 0.002232 LR, 2.89 GB used,   8928.29 GFLOPS,    654.88 GOPS
507   73.98 ms run,    2.51 ms python,   71.47 ms CUDA,  569.97 loss, 0.002227 LR, 2.89 GB used,   8852.01 GFLOPS,    654.88 GOPS
508   72.57 ms run,    2.51 ms python,   70.07 ms CUDA,  564.91 loss, 0.002223 LR, 2.89 GB used,   9023.69 GFLOPS,    654.88 GOPS
509   73.51 ms run,    2.53 ms python,   70.98 ms CUDA,  561.21 loss, 0.002219 LR, 2.89 GB used,   8908.56 GFLOPS,    654.88 GOPS
510   73.91 ms run,    2.32 ms python,   71.58 ms CUDA,  554.05 loss, 0.002214 LR, 2.89 GB used,   8861.01 GFLOPS,    654.88 GOPS
511   72.57 ms run,    2.49 ms python,   70.08 ms CUDA,  574.43 loss, 0.002210 LR, 2.89 GB used,   9023.98 GFLOPS,    654.88 GOPS
512   73.74 ms run,    2.49 ms python,   71.25 ms CUDA,  588.21 loss, 0.002206 LR, 2.89 GB used,   8880.50 GFLOPS,    654.88 GOPS
513   73.76 ms run,    2.53 ms python,   71.23 ms CUDA,  564.79 loss, 0.002201 LR, 2.89 GB used,   8878.16 GFLOPS,    654.88 GOPS
514   72.77 ms run,    2.60 ms python,   70.18 ms CUDA,  571.70 loss, 0.002197 LR, 2.89 GB used,   8998.99 GFLOPS,    654.88 GOPS
515   73.74 ms run,    2.53 ms python,   71.21 ms CUDA,  573.75 loss, 0.002193 LR, 2.89 GB used,   8881.37 GFLOPS,    654.88 GOPS
516   73.77 ms run,    2.34 ms python,   71.43 ms CUDA,  578.37 loss, 0.002188 LR, 2.89 GB used,   8877.43 GFLOPS,    654.88 GOPS
