shuffling training dataset in 79.67 ms (epoch=0)
  0 6003.44 ms run, 6002.48 ms python,    0.96 ms CUDA, 1187.85 loss, 0.000015 LR, 1.68 GB used,    118.31 GFLOPS,    710.26 GOPS
344   74.32 ms run,    2.40 ms python,   71.93 ms CUDA,  614.06 loss, 0.002937 LR, 2.89 GB used,   8811.35 GFLOPS,    654.88 GOPS
345   72.75 ms run,    2.60 ms python,   70.15 ms CUDA,  594.31 loss, 0.002933 LR, 2.89 GB used,   9002.06 GFLOPS,    654.88 GOPS
346   72.81 ms run,    2.50 ms python,   70.31 ms CUDA,  602.83 loss, 0.002928 LR, 2.89 GB used,   8994.91 GFLOPS,    654.88 GOPS
347   74.18 ms run,    2.40 ms python,   71.78 ms CUDA,  600.71 loss, 0.002924 LR, 2.89 GB used,   8828.17 GFLOPS,    654.88 GOPS
348   72.91 ms run,    2.54 ms python,   70.37 ms CUDA,  610.13 loss, 0.002920 LR, 2.89 GB used,   8981.56 GFLOPS,    654.88 GOPS
349   73.31 ms run,    2.28 ms python,   71.02 ms CUDA,  629.32 loss, 0.002915 LR, 2.89 GB used,   8933.31 GFLOPS,    654.88 GOPS
350   74.24 ms run,    2.50 ms python,   71.74 ms CUDA,  607.68 loss, 0.002911 LR, 2.89 GB used,   8821.21 GFLOPS,    654.88 GOPS
351   72.51 ms run,    2.45 ms python,   70.06 ms CUDA,  615.78 loss, 0.002906 LR, 2.89 GB used,   9031.89 GFLOPS,    654.88 GOPS
352   72.96 ms run,    2.51 ms python,   70.44 ms CUDA,  605.01 loss, 0.002902 LR, 2.89 GB used,   8976.26 GFLOPS,    654.88 GOPS
353   74.34 ms run,    2.50 ms python,   71.84 ms CUDA,  604.62 loss, 0.002898 LR, 2.89 GB used,   8809.48 GFLOPS,    654.88 GOPS
354   72.32 ms run,    2.51 ms python,   69.81 ms CUDA,  611.79 loss, 0.002893 LR, 2.89 GB used,   9055.52 GFLOPS,    654.88 GOPS
355   72.63 ms run,    2.50 ms python,   70.13 ms CUDA,  629.96 loss, 0.002889 LR, 2.89 GB used,   9016.67 GFLOPS,    654.88 GOPS
356   74.35 ms run,    2.46 ms python,   71.88 ms CUDA,  611.04 loss, 0.002885 LR, 2.89 GB used,   8808.26 GFLOPS,    654.88 GOPS
357   73.04 ms run,    2.47 ms python,   70.56 ms CUDA,  592.37 loss, 0.002880 LR, 2.89 GB used,   8966.36 GFLOPS,    654.88 GOPS
358   73.49 ms run,    2.51 ms python,   70.98 ms CUDA,  603.23 loss, 0.002876 LR, 2.89 GB used,   8911.71 GFLOPS,    654.88 GOPS
359   74.25 ms run,    2.53 ms python,   71.72 ms CUDA,  618.62 loss, 0.002872 LR, 2.89 GB used,   8819.35 GFLOPS,    654.88 GOPS
360   72.43 ms run,    2.49 ms python,   69.93 ms CUDA,  611.85 loss, 0.002867 LR, 2.89 GB used,   9042.16 GFLOPS,    654.88 GOPS
361   72.78 ms run,    2.58 ms python,   70.20 ms CUDA,  646.46 loss, 0.002863 LR, 2.89 GB used,   8998.58 GFLOPS,    654.88 GOPS
362   74.30 ms run,    2.38 ms python,   71.92 ms CUDA,  613.12 loss, 0.002859 LR, 2.89 GB used,   8813.70 GFLOPS,    654.88 GOPS
363   72.69 ms run,    2.51 ms python,   70.18 ms CUDA,  628.38 loss, 0.002854 LR, 2.89 GB used,   9009.70 GFLOPS,    654.88 GOPS
364   73.46 ms run,    2.48 ms python,   70.98 ms CUDA,  621.89 loss, 0.002850 LR, 2.89 GB used,   8914.80 GFLOPS,    654.88 GOPS
365   74.14 ms run,    2.53 ms python,   71.62 ms CUDA,  614.09 loss, 0.002846 LR, 2.89 GB used,   8832.45 GFLOPS,    654.88 GOPS
366   72.38 ms run,    2.47 ms python,   69.91 ms CUDA,  603.55 loss, 0.002841 LR, 2.89 GB used,   9047.72 GFLOPS,    654.88 GOPS
367   72.82 ms run,    2.54 ms python,   70.28 ms CUDA,  592.03 loss, 0.002837 LR, 2.89 GB used,   8993.65 GFLOPS,    654.88 GOPS
368   74.51 ms run,    2.51 ms python,   72.00 ms CUDA,  603.41 loss, 0.002832 LR, 2.89 GB used,   8788.98 GFLOPS,    654.88 GOPS
369   72.62 ms run,    2.52 ms python,   70.10 ms CUDA,  605.34 loss, 0.002828 LR, 2.89 GB used,   9018.10 GFLOPS,    654.88 GOPS
370   73.57 ms run,    2.48 ms python,   71.10 ms CUDA,  583.43 loss, 0.002824 LR, 2.89 GB used,   8901.19 GFLOPS,    654.88 GOPS
371   73.84 ms run,    2.37 ms python,   71.46 ms CUDA,  597.96 loss, 0.002819 LR, 2.89 GB used,   8869.37 GFLOPS,    654.88 GOPS
372   72.42 ms run,    2.39 ms python,   70.03 ms CUDA,  610.35 loss, 0.002815 LR, 2.89 GB used,   9043.19 GFLOPS,    654.88 GOPS
373   72.85 ms run,    2.37 ms python,   70.47 ms CUDA,  611.26 loss, 0.002811 LR, 2.89 GB used,   8989.85 GFLOPS,    654.88 GOPS
374   74.54 ms run,    2.53 ms python,   72.01 ms CUDA,  616.64 loss, 0.002806 LR, 2.89 GB used,   8786.18 GFLOPS,    654.88 GOPS
375   72.59 ms run,    2.61 ms python,   69.98 ms CUDA,  601.88 loss, 0.002802 LR, 2.89 GB used,   9021.13 GFLOPS,    654.88 GOPS
376   73.33 ms run,    2.59 ms python,   70.75 ms CUDA,  598.17 loss, 0.002798 LR, 2.89 GB used,   8929.99 GFLOPS,    654.88 GOPS
377   73.96 ms run,    2.54 ms python,   71.42 ms CUDA,  593.11 loss, 0.002793 LR, 2.89 GB used,   8854.38 GFLOPS,    654.88 GOPS
378   72.54 ms run,    2.42 ms python,   70.12 ms CUDA,  586.85 loss, 0.002789 LR, 2.89 GB used,   9028.17 GFLOPS,    654.88 GOPS
379   73.35 ms run,    2.39 ms python,   70.96 ms CUDA,  605.80 loss, 0.002785 LR, 2.89 GB used,   8928.71 GFLOPS,    654.88 GOPS
380   74.33 ms run,    2.48 ms python,   71.85 ms CUDA,  584.89 loss, 0.002780 LR, 2.89 GB used,   8810.98 GFLOPS,    654.88 GOPS
381   72.96 ms run,    2.53 ms python,   70.43 ms CUDA,  612.22 loss, 0.002776 LR, 2.89 GB used,   8975.92 GFLOPS,    654.88 GOPS
382   73.24 ms run,    2.51 ms python,   70.74 ms CUDA,  606.43 loss, 0.002772 LR, 2.89 GB used,   8941.02 GFLOPS,    654.88 GOPS
383   73.95 ms run,    2.54 ms python,   71.40 ms CUDA,  578.78 loss, 0.002767 LR, 2.89 GB used,   8856.00 GFLOPS,    654.88 GOPS
384   72.50 ms run,    2.52 ms python,   69.98 ms CUDA,  590.03 loss, 0.002763 LR, 2.89 GB used,   9032.49 GFLOPS,    654.88 GOPS
385   73.06 ms run,    2.51 ms python,   70.55 ms CUDA,  588.74 loss, 0.002758 LR, 2.89 GB used,   8963.62 GFLOPS,    654.88 GOPS
386   74.30 ms run,    2.53 ms python,   71.76 ms CUDA,  626.37 loss, 0.002754 LR, 2.89 GB used,   8814.56 GFLOPS,    654.88 GOPS
387   72.55 ms run,    2.46 ms python,   70.09 ms CUDA,  586.31 loss, 0.002750 LR, 2.89 GB used,   9026.49 GFLOPS,    654.88 GOPS
388   73.47 ms run,    2.56 ms python,   70.91 ms CUDA,  594.60 loss, 0.002745 LR, 2.89 GB used,   8913.73 GFLOPS,    654.88 GOPS
389   73.48 ms run,    2.51 ms python,   70.97 ms CUDA,  614.12 loss, 0.002741 LR, 2.89 GB used,   8912.43 GFLOPS,    654.88 GOPS
390   72.75 ms run,    2.52 ms python,   70.23 ms CUDA,  610.20 loss, 0.002737 LR, 2.89 GB used,   9001.83 GFLOPS,    654.88 GOPS
391   73.20 ms run,    2.49 ms python,   70.71 ms CUDA,  583.78 loss, 0.002732 LR, 2.89 GB used,   8946.97 GFLOPS,    654.88 GOPS
shuffling training dataset in 75.87 ms (epoch=4)
392  493.15 ms run,  422.70 ms python,   70.45 ms CUDA,  560.15 loss, 0.002728 LR, 2.89 GB used,   1434.08 GFLOPS,    707.21 GOPS
393   71.99 ms run,    2.55 ms python,   69.45 ms CUDA,  570.39 loss, 0.002724 LR, 2.89 GB used,   9096.41 GFLOPS,    654.88 GOPS
394   72.96 ms run,    2.62 ms python,   70.35 ms CUDA,  587.72 loss, 0.002719 LR, 2.89 GB used,   8975.31 GFLOPS,    654.88 GOPS
395   74.89 ms run,    2.53 ms python,   72.36 ms CUDA,  598.21 loss, 0.002715 LR, 2.89 GB used,   8745.11 GFLOPS,    654.88 GOPS
396   73.30 ms run,    2.59 ms python,   70.70 ms CUDA,  609.47 loss, 0.002711 LR, 2.89 GB used,   8934.79 GFLOPS,    654.88 GOPS
397   73.25 ms run,    2.60 ms python,   70.64 ms CUDA,  598.05 loss, 0.002706 LR, 2.89 GB used,   8940.80 GFLOPS,    654.88 GOPS
398   74.31 ms run,    2.61 ms python,   71.70 ms CUDA,  583.79 loss, 0.002702 LR, 2.89 GB used,   8812.33 GFLOPS,    654.88 GOPS
399   72.80 ms run,    2.69 ms python,   70.11 ms CUDA,  585.33 loss, 0.002698 LR, 2.89 GB used,   8996.06 GFLOPS,    654.88 GOPS
400   73.18 ms run,    2.39 ms python,   70.78 ms CUDA,  600.45 loss, 0.002693 LR, 2.89 GB used,   8949.48 GFLOPS,    654.88 GOPS
401   73.92 ms run,    2.37 ms python,   71.55 ms CUDA,  596.93 loss, 0.002689 LR, 2.89 GB used,   8859.21 GFLOPS,    654.88 GOPS
402   72.49 ms run,    2.38 ms python,   70.11 ms CUDA,  583.35 loss, 0.002684 LR, 2.89 GB used,   9033.88 GFLOPS,    654.88 GOPS
403   73.05 ms run,    2.59 ms python,   70.46 ms CUDA,  591.19 loss, 0.002680 LR, 2.89 GB used,   8965.35 GFLOPS,    654.88 GOPS
404   74.03 ms run,    2.52 ms python,   71.50 ms CUDA,  584.44 loss, 0.002676 LR, 2.89 GB used,   8846.52 GFLOPS,    654.88 GOPS
405   72.82 ms run,    2.61 ms python,   70.21 ms CUDA,  581.47 loss, 0.002671 LR, 2.89 GB used,   8992.84 GFLOPS,    654.88 GOPS
406   73.22 ms run,    2.50 ms python,   70.73 ms CUDA,  580.39 loss, 0.002667 LR, 2.89 GB used,   8943.45 GFLOPS,    654.88 GOPS
407   74.13 ms run,    2.43 ms python,   71.70 ms CUDA,  596.01 loss, 0.002663 LR, 2.89 GB used,   8834.14 GFLOPS,    654.88 GOPS
408   72.78 ms run,    2.34 ms python,   70.45 ms CUDA,  600.04 loss, 0.002658 LR, 2.89 GB used,   8997.65 GFLOPS,    654.88 GOPS
409   73.27 ms run,    2.49 ms python,   70.78 ms CUDA,  568.64 loss, 0.002654 LR, 2.89 GB used,   8937.73 GFLOPS,    654.88 GOPS
410   74.53 ms run,    2.51 ms python,   72.03 ms CUDA,  593.19 loss, 0.002650 LR, 2.89 GB used,   8786.40 GFLOPS,    654.88 GOPS
411   72.62 ms run,    2.53 ms python,   70.09 ms CUDA,  584.20 loss, 0.002645 LR, 2.89 GB used,   9018.48 GFLOPS,    654.88 GOPS
412   73.33 ms run,    2.53 ms python,   70.80 ms CUDA,  589.27 loss, 0.002641 LR, 2.89 GB used,   8930.58 GFLOPS,    654.88 GOPS
413   73.86 ms run,    2.56 ms python,   71.30 ms CUDA,  571.51 loss, 0.002637 LR, 2.89 GB used,   8866.45 GFLOPS,    654.88 GOPS
414   72.70 ms run,    2.56 ms python,   70.14 ms CUDA,  614.01 loss, 0.002632 LR, 2.89 GB used,   9007.64 GFLOPS,    654.88 GOPS
415   73.28 ms run,    2.53 ms python,   70.75 ms CUDA,  600.79 loss, 0.002628 LR, 2.89 GB used,   8936.74 GFLOPS,    654.88 GOPS
416   73.92 ms run,    2.42 ms python,   71.50 ms CUDA,  596.88 loss, 0.002624 LR, 2.89 GB used,   8858.82 GFLOPS,    654.88 GOPS
417   72.54 ms run,    2.36 ms python,   70.18 ms CUDA,  571.36 loss, 0.002619 LR, 2.89 GB used,   9028.12 GFLOPS,    654.88 GOPS
418   73.71 ms run,    2.51 ms python,   71.19 ms CUDA,  578.92 loss, 0.002615 LR, 2.89 GB used,   8885.01 GFLOPS,    654.88 GOPS
419   73.97 ms run,    2.54 ms python,   71.43 ms CUDA,  575.34 loss, 0.002610 LR, 2.89 GB used,   8853.46 GFLOPS,    654.88 GOPS
420   72.22 ms run,    2.58 ms python,   69.64 ms CUDA,  592.26 loss, 0.002606 LR, 2.89 GB used,   9067.68 GFLOPS,    654.88 GOPS
421   73.49 ms run,    2.51 ms python,   70.98 ms CUDA,  592.01 loss, 0.002602 LR, 2.89 GB used,   8911.10 GFLOPS,    654.88 GOPS
422   74.06 ms run,    2.54 ms python,   71.52 ms CUDA,  595.91 loss, 0.002597 LR, 2.89 GB used,   8843.00 GFLOPS,    654.88 GOPS
423   72.39 ms run,    2.52 ms python,   69.87 ms CUDA,  569.18 loss, 0.002593 LR, 2.89 GB used,   9046.20 GFLOPS,    654.88 GOPS
424   73.30 ms run,    2.54 ms python,   70.76 ms CUDA,  571.77 loss, 0.002589 LR, 2.89 GB used,   8934.31 GFLOPS,    654.88 GOPS
425   74.20 ms run,    2.50 ms python,   71.70 ms CUDA,  576.09 loss, 0.002584 LR, 2.89 GB used,   8826.41 GFLOPS,    654.88 GOPS
426   72.34 ms run,    2.57 ms python,   69.77 ms CUDA,  587.15 loss, 0.002580 LR, 2.89 GB used,   9053.25 GFLOPS,    654.88 GOPS
427   73.09 ms run,    2.57 ms python,   70.52 ms CUDA,  571.61 loss, 0.002576 LR, 2.89 GB used,   8959.51 GFLOPS,    654.88 GOPS
428   74.47 ms run,    2.52 ms python,   71.95 ms CUDA,  588.60 loss, 0.002571 LR, 2.89 GB used,   8794.31 GFLOPS,    654.88 GOPS
429   72.46 ms run,    2.64 ms python,   69.82 ms CUDA,  576.92 loss, 0.002567 LR, 2.89 GB used,   9037.48 GFLOPS,    654.88 GOPS
430   73.60 ms run,    2.48 ms python,   71.12 ms CUDA,  607.21 loss, 0.002563 LR, 2.89 GB used,   8897.21 GFLOPS,    654.88 GOPS
431   73.81 ms run,    2.54 ms python,   71.27 ms CUDA,  588.29 loss, 0.002558 LR, 2.89 GB used,   8872.46 GFLOPS,    654.88 GOPS
432   72.79 ms run,    2.38 ms python,   70.40 ms CUDA,  577.25 loss, 0.002554 LR, 2.89 GB used,   8997.42 GFLOPS,    654.88 GOPS
433   73.87 ms run,    2.52 ms python,   71.35 ms CUDA,  565.41 loss, 0.002550 LR, 2.89 GB used,   8865.13 GFLOPS,    654.88 GOPS
434   73.70 ms run,    2.56 ms python,   71.14 ms CUDA,  585.79 loss, 0.002545 LR, 2.89 GB used,   8885.39 GFLOPS,    654.88 GOPS
435   72.50 ms run,    2.49 ms python,   70.00 ms CUDA,  606.64 loss, 0.002541 LR, 2.89 GB used,   9033.38 GFLOPS,    654.88 GOPS
436   73.62 ms run,    2.50 ms python,   71.12 ms CUDA,  592.38 loss, 0.002536 LR, 2.89 GB used,   8895.60 GFLOPS,    654.88 GOPS
437   73.90 ms run,    2.52 ms python,   71.38 ms CUDA,  577.31 loss, 0.002532 LR, 2.89 GB used,   8861.48 GFLOPS,    654.88 GOPS
438   72.87 ms run,    2.57 ms python,   70.30 ms CUDA,  599.46 loss, 0.002528 LR, 2.89 GB used,   8986.53 GFLOPS,    654.88 GOPS
439   73.18 ms run,    2.54 ms python,   70.64 ms CUDA,  584.89 loss, 0.002523 LR, 2.89 GB used,   8948.78 GFLOPS,    654.88 GOPS
440   73.69 ms run,    2.53 ms python,   71.16 ms CUDA,  587.09 loss, 0.002519 LR, 2.89 GB used,   8886.55 GFLOPS,    654.88 GOPS
441   72.44 ms run,    2.56 ms python,   69.89 ms CUDA,  586.19 loss, 0.002515 LR, 2.89 GB used,   9039.78 GFLOPS,    654.88 GOPS
442   73.38 ms run,    2.57 ms python,   70.81 ms CUDA,  587.62 loss, 0.002510 LR, 2.89 GB used,   8924.69 GFLOPS,    654.88 GOPS
443   73.85 ms run,    2.63 ms python,   71.22 ms CUDA,  598.28 loss, 0.002506 LR, 2.89 GB used,   8867.69 GFLOPS,    654.88 GOPS
444   72.41 ms run,    2.51 ms python,   69.90 ms CUDA,  588.29 loss, 0.002502 LR, 2.89 GB used,   9044.20 GFLOPS,    654.88 GOPS
445   73.14 ms run,    2.43 ms python,   70.72 ms CUDA,  590.50 loss, 0.002497 LR, 2.89 GB used,   8953.24 GFLOPS,    654.88 GOPS
446   74.26 ms run,    2.50 ms python,   71.76 ms CUDA,  593.09 loss, 0.002493 LR, 2.89 GB used,   8819.02 GFLOPS,    654.88 GOPS
447   72.64 ms run,    2.53 ms python,   70.12 ms CUDA,  595.24 loss, 0.002489 LR, 2.89 GB used,   9015.13 GFLOPS,    654.88 GOPS
448   72.93 ms run,    2.51 ms python,   70.42 ms CUDA,  588.82 loss, 0.002484 LR, 2.89 GB used,   8979.87 GFLOPS,    654.88 GOPS
449   73.69 ms run,    2.40 ms python,   71.29 ms CUDA,  586.61 loss, 0.002480 LR, 2.89 GB used,   8887.11 GFLOPS,    654.88 GOPS
450   72.96 ms run,    2.60 ms python,   70.37 ms CUDA,  566.53 loss, 0.002476 LR, 2.89 GB used,   8975.37 GFLOPS,    654.88 GOPS
451   73.31 ms run,    2.31 ms python,   71.01 ms CUDA,  615.52 loss, 0.002471 LR, 2.89 GB used,   8932.54 GFLOPS,    654.88 GOPS
452   74.34 ms run,    2.54 ms python,   71.80 ms CUDA,  577.66 loss, 0.002467 LR, 2.89 GB used,   8809.43 GFLOPS,    654.88 GOPS
453   72.80 ms run,    2.54 ms python,   70.26 ms CUDA,  603.38 loss, 0.002463 LR, 2.89 GB used,   8995.09 GFLOPS,    654.88 GOPS
454   73.51 ms run,    2.52 ms python,   71.00 ms CUDA,  612.37 loss, 0.002458 LR, 2.89 GB used,   8908.20 GFLOPS,    654.88 GOPS
455   73.91 ms run,    2.54 ms python,   71.37 ms CUDA,  595.79 loss, 0.002454 LR, 2.89 GB used,   8860.42 GFLOPS,    654.88 GOPS
456   72.15 ms run,    2.63 ms python,   69.53 ms CUDA,  583.28 loss, 0.002449 LR, 2.89 GB used,   9076.41 GFLOPS,    654.88 GOPS
457   73.44 ms run,    2.60 ms python,   70.85 ms CUDA,  605.78 loss, 0.002445 LR, 2.89 GB used,   8916.65 GFLOPS,    654.88 GOPS
458   73.90 ms run,    2.47 ms python,   71.43 ms CUDA,  577.02 loss, 0.002441 LR, 2.89 GB used,   8861.29 GFLOPS,    654.88 GOPS
459   72.73 ms run,    2.54 ms python,   70.19 ms CUDA,  599.73 loss, 0.002436 LR, 2.89 GB used,   9004.20 GFLOPS,    654.88 GOPS
460   73.37 ms run,    2.56 ms python,   70.81 ms CUDA,  596.94 loss, 0.002432 LR, 2.89 GB used,   8925.18 GFLOPS,    654.88 GOPS
461   74.09 ms run,    2.51 ms python,   71.58 ms CUDA,  585.93 loss, 0.002428 LR, 2.89 GB used,   8838.78 GFLOPS,    654.88 GOPS
462   72.40 ms run,    2.56 ms python,   69.84 ms CUDA,  606.02 loss, 0.002423 LR, 2.89 GB used,   9045.43 GFLOPS,    654.88 GOPS
463   73.63 ms run,    2.57 ms python,   71.06 ms CUDA,  604.89 loss, 0.002419 LR, 2.89 GB used,   8894.17 GFLOPS,    654.88 GOPS
464   74.04 ms run,    2.30 ms python,   71.74 ms CUDA,  584.11 loss, 0.002415 LR, 2.89 GB used,   8844.47 GFLOPS,    654.88 GOPS
465   72.33 ms run,    2.58 ms python,   69.75 ms CUDA,  588.95 loss, 0.002410 LR, 2.89 GB used,   9053.87 GFLOPS,    654.88 GOPS
466   73.30 ms run,    2.55 ms python,   70.75 ms CUDA,  594.43 loss, 0.002406 LR, 2.89 GB used,   8934.20 GFLOPS,    654.88 GOPS
467   74.27 ms run,    2.51 ms python,   71.76 ms CUDA,  601.63 loss, 0.002402 LR, 2.89 GB used,   8817.54 GFLOPS,    654.88 GOPS
468   72.53 ms run,    2.35 ms python,   70.18 ms CUDA,  582.48 loss, 0.002397 LR, 2.89 GB used,   9029.16 GFLOPS,    654.88 GOPS
469   73.24 ms run,    2.52 ms python,   70.72 ms CUDA,  584.72 loss, 0.002393 LR, 2.89 GB used,   8941.30 GFLOPS,    654.88 GOPS
470   74.06 ms run,    2.61 ms python,   71.45 ms CUDA,  588.27 loss, 0.002389 LR, 2.89 GB used,   8842.40 GFLOPS,    654.88 GOPS
471   72.61 ms run,    2.56 ms python,   70.05 ms CUDA,  593.88 loss, 0.002384 LR, 2.89 GB used,   9019.12 GFLOPS,    654.88 GOPS
472   73.91 ms run,    2.53 ms python,   71.38 ms CUDA,  592.10 loss, 0.002380 LR, 2.89 GB used,   8860.75 GFLOPS,    654.88 GOPS
473   73.92 ms run,    2.52 ms python,   71.41 ms CUDA,  576.96 loss, 0.002375 LR, 2.89 GB used,   8858.96 GFLOPS,    654.88 GOPS
474   72.84 ms run,    2.57 ms python,   70.27 ms CUDA,  604.18 loss, 0.002371 LR, 2.89 GB used,   8990.39 GFLOPS,    654.88 GOPS
475   73.23 ms run,    2.42 ms python,   70.81 ms CUDA,  572.50 loss, 0.002367 LR, 2.89 GB used,   8942.47 GFLOPS,    654.88 GOPS
476   73.62 ms run,    2.41 ms python,   71.21 ms CUDA,  590.75 loss, 0.002362 LR, 2.89 GB used,   8895.42 GFLOPS,    654.88 GOPS
477   72.46 ms run,    2.55 ms python,   69.91 ms CUDA,  573.18 loss, 0.002358 LR, 2.89 GB used,   9037.35 GFLOPS,    654.88 GOPS
478   73.70 ms run,    2.61 ms python,   71.09 ms CUDA,  594.77 loss, 0.002354 LR, 2.89 GB used,   8885.83 GFLOPS,    654.88 GOPS
479   73.87 ms run,    2.49 ms python,   71.38 ms CUDA,  596.99 loss, 0.002349 LR, 2.89 GB used,   8865.49 GFLOPS,    654.88 GOPS
480   72.53 ms run,    2.57 ms python,   69.96 ms CUDA,  572.73 loss, 0.002345 LR, 2.89 GB used,   9028.77 GFLOPS,    654.88 GOPS
481   73.44 ms run,    2.55 ms python,   70.90 ms CUDA,  568.24 loss, 0.002341 LR, 2.89 GB used,   8916.87 GFLOPS,    654.88 GOPS
482   73.80 ms run,    2.54 ms python,   71.27 ms CUDA,  570.91 loss, 0.002336 LR, 2.89 GB used,   8873.24 GFLOPS,    654.88 GOPS
483   72.41 ms run,    2.57 ms python,   69.84 ms CUDA,  571.62 loss, 0.002332 LR, 2.89 GB used,   9043.56 GFLOPS,    654.88 GOPS
484   73.38 ms run,    2.59 ms python,   70.79 ms CUDA,  592.41 loss, 0.002328 LR, 2.89 GB used,   8924.15 GFLOPS,    654.88 GOPS
485   74.12 ms run,    2.64 ms python,   71.47 ms CUDA,  592.75 loss, 0.002323 LR, 2.89 GB used,   8835.50 GFLOPS,    654.88 GOPS
486   72.65 ms run,    2.63 ms python,   70.02 ms CUDA,  582.46 loss, 0.002319 LR, 2.89 GB used,   9013.55 GFLOPS,    654.88 GOPS
487   73.38 ms run,    2.57 ms python,   70.81 ms CUDA,  580.73 loss, 0.002315 LR, 2.89 GB used,   8924.07 GFLOPS,    654.88 GOPS
488   73.98 ms run,    2.57 ms python,   71.41 ms CUDA,  576.83 loss, 0.002310 LR, 2.89 GB used,   8852.50 GFLOPS,    654.88 GOPS
489   72.42 ms run,    2.48 ms python,   69.94 ms CUDA,  552.94 loss, 0.002306 LR, 2.89 GB used,   9042.64 GFLOPS,    654.88 GOPS
shuffling training dataset in 75.49 ms (epoch=5)
490  361.69 ms run,  290.66 ms python,   71.03 ms CUDA,  575.88 loss, 0.002301 LR, 2.89 GB used,   1955.29 GFLOPS,    707.21 GOPS
491   71.89 ms run,    2.64 ms python,   69.25 ms CUDA,  583.13 loss, 0.002297 LR, 2.89 GB used,   9109.98 GFLOPS,    654.88 GOPS
492   73.11 ms run,    2.58 ms python,   70.53 ms CUDA,  582.36 loss, 0.002293 LR, 2.89 GB used,   8957.28 GFLOPS,    654.88 GOPS
493   72.94 ms run,    2.57 ms python,   70.37 ms CUDA,  566.83 loss, 0.002288 LR, 2.89 GB used,   8977.90 GFLOPS,    654.88 GOPS
494   73.76 ms run,    2.55 ms python,   71.21 ms CUDA,  556.62 loss, 0.002284 LR, 2.89 GB used,   8878.97 GFLOPS,    654.88 GOPS
495   73.86 ms run,    2.47 ms python,   71.39 ms CUDA,  567.48 loss, 0.002280 LR, 2.89 GB used,   8866.37 GFLOPS,    654.88 GOPS
496   72.61 ms run,    2.51 ms python,   70.10 ms CUDA,  571.10 loss, 0.002275 LR, 2.89 GB used,   9019.09 GFLOPS,    654.88 GOPS
497   73.74 ms run,    2.53 ms python,   71.21 ms CUDA,  557.78 loss, 0.002271 LR, 2.89 GB used,   8880.88 GFLOPS,    654.88 GOPS
498   73.90 ms run,    2.47 ms python,   71.43 ms CUDA,  574.31 loss, 0.002267 LR, 2.89 GB used,   8861.36 GFLOPS,    654.88 GOPS
499   72.38 ms run,    2.49 ms python,   69.90 ms CUDA,  556.88 loss, 0.002262 LR, 2.89 GB used,   9047.33 GFLOPS,    654.88 GOPS
500   73.43 ms run,    2.49 ms python,   70.94 ms CUDA,  562.12 loss, 0.002258 LR, 2.89 GB used,   8917.97 GFLOPS,    654.88 GOPS
501   73.42 ms run,    2.37 ms python,   71.05 ms CUDA,  568.07 loss, 0.002254 LR, 2.89 GB used,   8920.19 GFLOPS,    654.88 GOPS
502   72.55 ms run,    2.53 ms python,   70.02 ms CUDA,  577.51 loss, 0.002249 LR, 2.89 GB used,   9027.02 GFLOPS,    654.88 GOPS
503   73.58 ms run,    2.28 ms python,   71.30 ms CUDA,  567.63 loss, 0.002245 LR, 2.89 GB used,   8899.71 GFLOPS,    654.88 GOPS
504   74.16 ms run,    2.48 ms python,   71.68 ms CUDA,  568.71 loss, 0.002241 LR, 2.89 GB used,   8830.88 GFLOPS,    654.88 GOPS
505   72.72 ms run,    2.56 ms python,   70.16 ms CUDA,  562.69 loss, 0.002236 LR, 2.89 GB used,   9005.90 GFLOPS,    654.88 GOPS
506   73.49 ms run,    2.53 ms python,   70.96 ms CUDA,  576.29 loss, 0.002232 LR, 2.89 GB used,   8911.62 GFLOPS,    654.88 GOPS
507   73.73 ms run,    2.58 ms python,   71.15 ms CUDA,  569.97 loss, 0.002227 LR, 2.89 GB used,   8881.65 GFLOPS,    654.88 GOPS
508   72.66 ms run,    2.53 ms python,   70.13 ms CUDA,  564.91 loss, 0.002223 LR, 2.89 GB used,   9013.20 GFLOPS,    654.88 GOPS
509   73.39 ms run,    2.54 ms python,   70.85 ms CUDA,  561.21 loss, 0.002219 LR, 2.89 GB used,   8923.48 GFLOPS,    654.88 GOPS
510   73.95 ms run,    2.50 ms python,   71.46 ms CUDA,  554.05 loss, 0.002214 LR, 2.89 GB used,   8855.39 GFLOPS,    654.88 GOPS
511   72.52 ms run,    2.46 ms python,   70.05 ms CUDA,  574.43 loss, 0.002210 LR, 2.89 GB used,   9030.41 GFLOPS,    654.88 GOPS
512   73.93 ms run,    2.50 ms python,   71.43 ms CUDA,  588.21 loss, 0.002206 LR, 2.89 GB used,   8858.28 GFLOPS,    654.88 GOPS
513   73.79 ms run,    2.35 ms python,   71.43 ms CUDA,  564.79 loss, 0.002201 LR, 2.89 GB used,   8875.45 GFLOPS,    654.88 GOPS
514   72.57 ms run,    2.45 ms python,   70.12 ms CUDA,  571.70 loss, 0.002197 LR, 2.89 GB used,   9023.69 GFLOPS,    654.88 GOPS
515   73.35 ms run,    2.43 ms python,   70.92 ms CUDA,  573.75 loss, 0.002193 LR, 2.89 GB used,   8928.73 GFLOPS,    654.88 GOPS
516   73.69 ms run,    2.53 ms python,   71.16 ms CUDA,  578.37 loss, 0.002188 LR, 2.89 GB used,   8886.92 GFLOPS,    654.88 GOPS
